N,MODE,OPERATOR,NAME,LONGNAME,STOP,STOP4,STOP5,STOP6,STOP7,STOP8,STOP9,X,Y,TAZID
28120,6,0,S472X,S472X,1,0,0,1,0,0,0,414478.0,4558100.0,537
28080,6,0,S472X,S472X,0,0,0,0,0,0,0,414302.0,4557478.0,537
28063,6,0,S472X,S472X,0,0,0,0,0,0,0,414282.0,4557209.0,527
28055,6,0,S472X,S472X,0,0,0,0,0,0,0,414112.0,4557214.0,526
28012,6,0,S472X,S472X,0,0,0,0,0,0,0,414069.0,4556813.0,527
27972,6,0,S472X,S472X,0,0,0,0,0,0,0,413947.0,4556170.0,622
27901,6,0,S472X,S472X,0,0,0,0,0,0,0,413934.0,4555185.0,623
27887,6,0,S472X,S472X,0,0,0,0,0,0,0,413930.0,4554831.0,623
27856,6,0,S472X,S472X,0,0,0,0,0,0,0,413926.0,4554398.0,626
27794,6,0,S472X,S472X,0,0,0,0,0,0,0,413926.0,4553316.0,628
27766,6,0,S472X,S472X,0,0,0,0,0,0,0,414027.0,4552989.0,646
27761,6,0,S472X,S472X,0,0,0,0,0,0,0,414310.0,4552686.0,646
27753,6,0,S472X,S472X,0,0,0,0,0,0,0,414577.0,4552367.0,647
27717,6,0,S472X,S472X,0,0,0,0,0,0,0,415429.0,4551105.0,655
27708,6,0,S472X,S472X,0,0,0,0,0,0,0,415653.0,4550776.0,655
27697,6,0,S472X,S472X,0,0,0,0,0,0,0,415878.0,4550448.0,660
27667,6,0,S472X,S472X,0,0,0,0,0,0,0,416513.0,4549508.0,703
27657,6,0,S472X,S472X,0,0,0,0,0,0,0,416716.0,4549214.0,703
27643,6,0,S472X,S472X,0,0,0,0,0,0,0,416919.0,4548919.0,703
27597,6,0,S472X,S472X,0,0,0,0,0,0,0,417713.0,4547746.0,710
27572,6,0,S472X,S472X,0,0,0,0,0,0,0,417883.0,4547374.0,720
27604,6,0,S472X,S472X,0,0,0,0,0,0,0,418016.0,4547470.0,721
27624,6,0,S472X,S472X,0,0,0,0,0,0,0,418141.0,4547554.0,721
27644,6,0,S472X,S472X,0,0,0,0,0,0,0,418217.0,4547627.0,705
27672,6,0,S472X,S472X,0,0,0,0,0,0,0,418223.8282,4547868.281,711
27701,6,0,S472X,S472X,1,0,0,1,0,0,0,418225.9432,4548169.494,711
27568,6,0,S472X,S472X,0,0,0,0,0,0,0,418160.0,4547083.0,720
27515,6,0,S472X,S472X,0,0,0,0,0,0,0,419176.0,4545713.0,737
27481,6,0,S472X,S472X,0,0,0,0,0,0,0,419222.0,4545364.0,742
27437,6,0,S472X,S472X,0,0,0,0,0,0,0,419278.0,4544938.0,742
27383,6,0,S472X,S472X,0,0,0,0,0,0,0,419709.0,4544001.0,751
27384,6,0,S472X,S472X,0,0,0,0,0,0,0,419953.0,4543759.0,751
27369,6,0,S472X,S472X,1,0,0,1,0,0,0,420180.0,4543430.0,756
27339,6,0,S472X,S472X,0,0,0,0,0,0,0,420325.0,4543049.0,756
27295,6,0,S472X,S472X,0,0,0,0,0,0,0,420324.0,4542612.0,756
27151,6,0,S472X,S472X,0,0,0,0,0,0,0,421000.0,4540639.0,763
27136,6,0,S472X,S472X,0,0,0,0,0,0,0,421223.0,4540322.0,765
27113,6,0,S472X,S472X,0,0,0,0,0,0,0,421714.2342,4539718.509,765
27129,6,0,S472X,S472X,0,0,0,0,0,0,0,422138.0,4539373.0,765
27141,6,0,S472X,S472X,0,0,0,0,0,0,0,422621.0,4538939.0,775
27159,6,0,S472X,S472X,0,0,0,0,0,0,0,423491.0,4538206.0,775
27168,6,0,S472X,S472X,0,0,0,0,0,0,0,423680.0,4538054.0,775
27189,6,0,S472X,S472X,0,0,0,0,0,0,0,424046.0,4537802.0,780
27187,6,0,S472X,S472X,0,0,0,0,0,0,0,424317.0,4537521.0,780
27160,6,0,S472X,S472X,0,0,0,0,0,0,0,424427.0,4537273.0,780
27090,6,0,S472X,S472X,0,0,0,0,0,0,0,424597.0,4536673.0,787
27033,6,0,S472X,S472X,0,0,0,0,0,0,0,424749.0,4536167.0,787
26996,6,0,S472X,S472X,0,0,0,0,0,0,0,424968.0,4535630.0,789
26982,6,0,S472X,S472X,0,0,0,0,0,0,0,424997.0,4535402.0,789
26843,6,0,S472X,S472X,0,0,0,0,0,0,0,424977.6434,4534161.398,793
26802,6,0,S472X,S472X,0,0,0,0,0,0,0,424972.0,4533555.0,795
26697,6,0,S472X,S472X,0,0,0,0,0,0,0,424954.0,4530832.0,802
26670,6,0,S472X,S472X,0,0,0,0,0,0,0,424918.0,4530429.0,802
26655,6,0,S472X,S472X,0,0,0,0,0,0,0,424944.0,4530031.0,807
26606,6,0,S472X,S472X,0,0,0,0,0,0,0,424912.0,4528504.0,825
26578,6,0,S472X,S472X,0,0,0,0,0,0,0,424777.0,4528090.0,825
26557,6,0,S472X,S472X,0,0,0,0,0,0,0,424554.0,4527530.0,825
26546,6,0,S472X,S472X,0,0,0,0,0,0,0,424501.0,4527235.0,823
26533,6,0,S472X,S472X,0,0,0,0,0,0,0,424470.0,4526956.0,823
26524,6,0,S472X,S472X,0,0,0,0,0,0,0,424464.0,4526688.0,823
26506,6,0,S472X,S472X,0,0,0,0,0,0,0,424453.0,4526330.0,823
26485,6,0,S472X,S472X,0,0,0,0,0,0,0,424439.0,4525892.0,864
26438,6,0,S472X,S472X,0,0,0,0,0,0,0,424393.0,4524873.0,871
26415,6,0,S472X,S472X,0,0,0,0,0,0,0,424320.0,4524480.0,871
26397,6,0,S472X,S472X,0,0,0,0,0,0,0,424174.0,4524140.0,871
26377,6,0,S472X,S472X,0,0,0,0,0,0,0,424018.0,4523839.0,871
26357,6,0,S472X,S472X,0,0,0,0,0,0,0,423746.0,4523462.0,879
26300,6,0,S472X,S472X,0,0,0,0,0,0,0,422979.0,4522345.0,879
26286,6,0,S472X,S472X,0,0,0,0,0,0,0,422864.0,4521992.0,882
26271,6,0,S472X,S472X,0,0,0,0,0,0,0,422824.0,4521837.0,882
26239,6,0,S472X,S472X,0,0,0,0,0,0,0,422797.0,4521131.0,890
23080,6,0,S472X,S472X,0,0,0,0,0,0,0,422791.78463,4520971.96903,890
26230,6,0,S472X,S472X,0,0,0,0,0,0,0,422784.0,4520781.0,893
26214,6,0,S472X,S472X,0,0,0,0,0,0,0,422762.46296,4520277.31321,893
26201,6,0,S472X,S472X,0,0,0,0,0,0,0,422744.0,4519941.0,893
26142,6,0,S472X,S472X,0,0,0,0,0,0,0,422696.0,4519098.0,945
26118,6,0,S472X,S472X,0,0,0,0,0,0,0,422574.0,4518906.0,945
26066,6,0,S472X,S472X,0,0,0,0,0,0,0,422274.0,4518628.0,945
26038,6,0,S472X,S472X,0,0,0,0,0,0,0,422163.0,4518475.0,945
25988,6,0,S472X,S472X,0,0,0,0,0,0,0,422052.0,4518212.0,945
25963,6,0,S472X,S472X,0,0,0,0,0,0,0,422046.0,4518037.0,945
25939,6,0,S472X,S472X,0,0,0,0,0,0,0,422076.0,4517800.0,945
25765,6,0,S472X,S472X,0,0,0,0,0,0,0,422523.75345,4516610.56811,962
25728,6,0,S472X,S472X,0,0,0,0,0,0,0,422650.0,4516198.0,962
25680,6,0,S472X,S472X,0,0,0,0,0,0,0,422769.0,4515816.0,970
25642,6,0,S472X,S472X,0,0,0,0,0,0,0,422983.0,4515386.0,970
25590,6,0,S472X,S472X,0,0,0,0,0,0,0,423095.0,4515000.0,970
25622,6,0,S472X,S472X,0,0,0,0,0,0,0,423214.0,4515006.0,963
25648,6,0,S472X,S472X,0,0,0,0,0,0,0,423401.0,4514996.0,991
25726,6,0,S472X,S472X,0,0,0,0,0,0,0,423845.8604,4514992.439,994
25747,6,0,S472X,S472X,0,0,0,0,0,0,0,423973.7792,4514991.22,994
25772,6,0,S472X,S472X,0,0,0,0,0,0,0,424084.0,4514991.0,972
25681,6,0,S472X,S472X,0,0,0,0,0,0,0,424080.0,4514507.0,994
25639,6,0,S472X,S472X,0,0,0,0,0,0,0,424081.0,4514260.0,995
25594,6,0,S472X,S472X,0,0,0,0,0,0,0,424075.0,4514026.0,994
25545,6,0,S472X,S472X,0,0,0,0,0,0,0,424076.0,4513786.0,1031
25570,6,0,S472X,S472X,1,0,0,1,0,0,0,424187.0,4513783.0,1031
25592,6,0,S472X,S472X,0,0,0,0,0,0,0,424316.0,4513783.0,1033
25616,6,0,S472X,S472X,1,0,0,1,0,0,0,424425.0,4513785.0,995
25636,6,0,S472X,S472X,0,0,0,0,0,0,0,424557.0,4513779.0,1035
25657,6,0,S472X,S472X,0,0,0,0,0,0,0,424673.0,4513775.0,1035
25678,6,0,S472X,S472X,1,0,0,1,0,0,0,424797.0,4513777.0,1035
25698,6,0,S472X,S472X,0,0,0,0,0,0,0,424904.0,4513774.0,1035
25720,6,0,S472X,S472X,0,0,0,0,0,0,0,425043.0,4513776.0,998
25704,6,0,S472X,S472X,1,0,0,1,0,0,0,425042.0,4513653.0,1038
25677,6,0,S472X,S472X,0,0,0,0,0,0,0,425041.0,4513532.0,1037
25658,6,0,S472X,S472X,1,0,0,1,0,0,0,425040.0,4513408.0,1037
25635,6,0,S472X,S472X,0,0,0,0,0,0,0,425039.0,4513292.0,1037
25618,6,0,S472X,S472X,1,0,0,1,0,0,0,425040.0,4513176.0,1084
25586,6,0,S472X,S472X,0,0,0,0,0,0,0,425036.0,4513044.0,1083
25568,6,0,S472X,S472X,1,0,0,1,0,0,0,425036.0,4512931.0,1083
25540,6,0,S472X,S472X,0,0,0,0,0,0,0,425034.0,4512807.0,1082
25510,6,0,S472X,S472X,1,0,0,1,0,0,0,425031.0,4512685.0,1082
25490,6,0,S472X,S472X,1,0,0,1,0,0,0,425031.0,4512570.0,1082
25461,6,0,S472X,S472X,0,0,0,0,0,0,0,425030.0,4512437.0,1143
10046,6,0,S473X,S473X,1,0,0,1,0,0,0,417871.0,4564006.0,368
28812,6,0,S473X,S473X,0,0,0,0,0,0,0,417958.7039,4564037.554,369
28808,6,0,S473X,S473X,0,0,0,0,0,0,0,417957.5414,4563967.26633,369
28806,6,0,S473X,S473X,0,0,0,0,0,0,0,417957.1341,4563942.192,390
28796,6,0,S473X,S473X,0,0,0,0,0,0,0,417953.0619,4563825.935,390
28790,6,0,S473X,S473X,0,0,0,0,0,0,0,417950.0,4563732.0,390
28772,6,0,S473X,S473X,1,0,0,1,0,0,0,417941.0,4563489.0,389
28777,6,0,S473X,S473X,0,0,0,0,0,0,0,418057.0,4563491.0,389
28788,6,0,S473X,S473X,0,0,0,0,0,0,0,418173.0,4563488.0,389
28795,6,0,S473X,S473X,1,0,0,1,0,0,0,418295.0,4563482.0,391
28805,6,0,S473X,S473X,0,0,0,0,0,0,0,418407.0,4563481.0,391
28813,6,0,S473X,S473X,0,0,0,0,0,0,0,418525.0,4563479.0,394
28823,6,0,S473X,S473X,1,0,0,1,0,0,0,418642.0,4563473.0,393
28835,6,0,S473X,S473X,0,0,0,0,0,0,0,418754.0,4563473.0,396
28845,6,0,S473X,S473X,0,0,0,0,0,0,0,418882.0,4563469.0,396
28871,6,0,S473X,S473X,1,0,0,1,0,0,0,419203.0,4563462.0,398
28899,6,0,S473X,S473X,0,0,0,0,0,0,0,419584.9198,4563448.305,400
28933,6,0,S473X,S473X,0,0,0,0,0,0,0,420052.0,4563439.0,400
28963,6,0,S473X,S473X,1,0,0,1,0,0,0,420512.0,4563424.0,402
28951,6,0,S473X,S473X,0,0,0,0,0,0,0,420506.0,4563181.0,401
28932,6,0,S473X,S473X,0,0,0,0,0,0,0,420500.0,4562957.0,401
28927,6,0,S473X,S473X,1,0,0,1,0,0,0,420497.0,4562849.0,420
28918,6,0,S473X,S473X,0,0,0,0,0,0,0,420495.0,4562728.0,420
28894,6,0,S473X,S473X,0,0,0,0,0,0,0,420489.0,4562490.0,419
28877,6,0,S473X,S473X,0,0,0,0,0,0,0,420482.0,4562261.0,419
28841,6,0,S473X,S473X,0,0,0,0,0,0,0,420470.0,4561804.0,433
28779,6,0,S473X,S473X,1,0,0,1,0,0,0,420450.0,4561117.0,437
28727,6,0,S473X,S473X,0,0,0,0,0,0,0,420438.0,4560596.0,437
28678,6,0,S473X,S473X,1,0,0,1,0,0,0,420412.0,4559877.0,441
28651,6,0,S473X,S473X,0,0,0,0,0,0,0,420398.0,4559493.0,440
28631,6,0,S473X,S473X,0,0,0,0,0,0,0,420385.0,4559134.0,442
28619,6,0,S473X,S473X,0,0,0,0,0,0,0,420382.0,4558985.0,442
28595,6,0,S473X,S473X,0,0,0,0,0,0,0,420378.9988,4558737.925,443
28579,6,0,S473X,S473X,0,0,0,0,0,0,0,420370.0,4558547.0,442
28566,6,0,S473X,S473X,0,0,0,0,0,0,0,420417.0,4558384.0,443
28548,6,0,S473X,S473X,0,0,0,0,0,0,0,420734.8581,4557859.4,443
28535,6,0,S473X,S473X,0,0,0,0,0,0,0,420939.0,4557511.0,443
28519,6,0,S473X,S473X,1,0,0,1,0,0,0,421126.0,4557117.0,570
28456,6,0,S473X,S473X,0,0,0,0,0,0,0,421154.0,4556534.0,570
28430,6,0,S473X,S473X,0,0,0,0,0,0,0,421151.0,4556354.0,572
28431,6,0,S473X,S473X,0,0,0,0,0,0,0,421252.0,4556258.0,572
28427,6,0,S473X,S473X,0,0,0,0,0,0,0,421446.9608,4556041.324,572
28424,6,0,S473X,S473X,0,0,0,0,0,0,0,421811.0,4555651.0,572
28506,6,0,S473X,S473X,0,0,0,0,0,0,0,422772.0,4555357.0,572
28505,6,0,S473X,S473X,0,0,0,0,0,0,0,422864.5174,4555261.541,572
28485,6,0,S473X,S473X,0,0,0,0,0,0,0,423091.0,4554810.0,575
28475,6,0,S473X,S473X,0,0,0,0,0,0,0,423143.0,4554697.0,575
28460,6,0,S473X,S473X,0,0,0,0,0,0,0,423229.0,4554516.0,575
28450,6,0,S473X,S473X,0,0,0,0,0,0,0,423322.0,4554335.0,575
28443,6,0,S473X,S473X,0,0,0,0,0,0,0,423399.0,4554175.0,575
28418,6,0,S473X,S473X,0,0,0,0,0,0,0,423601.0,4553768.0,639
28394,6,0,S473X,S473X,1,0,0,1,0,0,0,423694.0,4553367.0,639
28380,6,0,S473X,S473X,0,0,0,0,0,0,0,423767.0,4552976.0,642
28308,6,0,S473X,S473X,0,0,0,0,0,0,0,423639.23518,4551500.97457,692
28258,6,0,S473X,S473X,0,0,0,0,0,0,0,423558.51335,4550712.78362,698
28169,6,0,S473X,S473X,0,0,0,0,0,0,0,423519.0,4549708.0,698
28142,6,0,S473X,S473X,1,0,0,1,0,0,0,423468.0608,4549378.921,707
28118,6,0,S473X,S473X,0,0,0,0,0,0,0,423497.1916,4549074.504,707
28061,6,0,S473X,S473X,0,0,0,0,0,0,0,423464.4087,4548003.09201,714
28038,6,0,S473X,S473X,0,0,0,0,0,0,0,423453.67185,4547720.36386,724
28023,6,0,S473X,S473X,0,0,0,0,0,0,0,423454.33791,4547534.53378,724
27985,6,0,S473X,S473X,0,0,0,0,0,0,0,423457.24266,4546868.6519,724
27955,6,0,S473X,S473X,0,0,0,0,0,0,0,423421.97399,4546485.90002,730
27935,6,0,S473X,S473X,0,0,0,0,0,0,0,423449.98537,4546144.45862,730
27910,6,0,S473X,S473X,0,0,0,0,0,0,0,423474.5889,4545706.245,730
27875,6,0,S473X,S473X,0,0,0,0,0,0,0,423481.89455,4545038.27361,748
27824,6,0,S473X,S473X,0,0,0,0,0,0,0,423486.8582,4544168.21654,748
27797,6,0,S473X,S473X,1,0,0,1,0,0,0,423464.16723,4543788.14272,748
27751,6,0,S473X,S473X,0,0,0,0,0,0,0,423515.22192,4543390.87339,768
27675,6,0,S473X,S473X,0,0,0,0,0,0,0,423587.737,4542539.853,768
27618,6,0,S473X,S473X,0,0,0,0,0,0,0,423617.15403,4542048.02859,769
27526,6,0,S473X,S473X,0,0,0,0,0,0,0,423583.47212,4541338.04927,769
27449,6,0,S473X,S473X,0,0,0,0,0,0,0,423439.0,4540845.0,769
27378,6,0,S473X,S473X,0,0,0,0,0,0,0,423274.13031,4540423.31935,771
27357,6,0,S473X,S473X,0,0,0,0,0,0,0,423296.28947,4540191.97777,771
27346,6,0,S473X,S473X,0,0,0,0,0,0,0,423333.3768,4540086.265,771
27308,6,0,S473X,S473X,0,0,0,0,0,0,0,423561.0,4539470.0,771
27290,6,0,S473X,S473X,0,0,0,0,0,0,0,423638.0,4539264.0,771
27272,6,0,S473X,S473X,0,0,0,0,0,0,0,423820.0,4538788.0,776
27250,6,0,S473X,S473X,0,0,0,0,0,0,0,423885.0,4538561.0,776
27228,6,0,S473X,S473X,0,0,0,0,0,0,0,424011.873,4538153.577,776
27204,6,0,S473X,S473X,0,0,0,0,0,0,0,423879.0,4538052.0,776
27166,6,0,S473X,S473X,0,0,0,0,0,0,0,423781.0,4537943.0,780
29821,6,0,S473X,S473X,0,0,0,0,0,0,0,423748.19985,4537904.71138,780
27137,6,0,S473X,S473X,0,0,0,0,0,0,0,423696.1539,4537852.373,780
27082,6,0,S473X,S473X,0,0,0,0,0,0,0,423535.9412,4537678.869,775
10031,6,0,S473X,S473X,1,0,0,1,0,0,0,423905.0949,4537796.948,780
27215,6,0,S473X,S473X,0,0,0,0,0,0,0,424133.0,4537849.0,776
27184,6,0,S473X,S473X,0,0,0,0,0,0,0,424180.0,4537627.0,780
27160,6,0,S473X,S473X,0,0,0,0,0,0,0,424427.0,4537273.0,780
27090,6,0,S473X,S473X,0,0,0,0,0,0,0,424597.0,4536673.0,787
27033,6,0,S473X,S473X,0,0,0,0,0,0,0,424749.0,4536167.0,787
26996,6,0,S473X,S473X,0,0,0,0,0,0,0,424968.0,4535630.0,789
26982,6,0,S473X,S473X,0,0,0,0,0,0,0,424997.0,4535402.0,789
26843,6,0,S473X,S473X,0,0,0,0,0,0,0,424977.6434,4534161.398,793
26802,6,0,S473X,S473X,0,0,0,0,0,0,0,424972.0,4533555.0,795
26697,6,0,S473X,S473X,0,0,0,0,0,0,0,424954.0,4530832.0,802
26672,6,0,S473X,S473X,0,0,0,0,0,0,0,424968.0,4530454.0,802
26655,6,0,S473X,S473X,0,0,0,0,0,0,0,424944.0,4530031.0,807
26606,6,0,S473X,S473X,0,0,0,0,0,0,0,424912.0,4528504.0,825
26578,6,0,S473X,S473X,0,0,0,0,0,0,0,424777.0,4528090.0,825
26557,6,0,S473X,S473X,0,0,0,0,0,0,0,424554.0,4527530.0,825
26546,6,0,S473X,S473X,0,0,0,0,0,0,0,424501.0,4527235.0,823
26533,6,0,S473X,S473X,0,0,0,0,0,0,0,424470.0,4526956.0,823
26524,6,0,S473X,S473X,0,0,0,0,0,0,0,424464.0,4526688.0,823
26506,6,0,S473X,S473X,0,0,0,0,0,0,0,424453.0,4526330.0,823
26485,6,0,S473X,S473X,0,0,0,0,0,0,0,424439.0,4525892.0,864
26438,6,0,S473X,S473X,0,0,0,0,0,0,0,424393.0,4524873.0,871
26415,6,0,S473X,S473X,0,0,0,0,0,0,0,424320.0,4524480.0,871
26397,6,0,S473X,S473X,0,0,0,0,0,0,0,424174.0,4524140.0,871
26377,6,0,S473X,S473X,0,0,0,0,0,0,0,424018.0,4523839.0,871
26357,6,0,S473X,S473X,0,0,0,0,0,0,0,423746.0,4523462.0,879
26300,6,0,S473X,S473X,0,0,0,0,0,0,0,422979.0,4522345.0,879
26286,6,0,S473X,S473X,0,0,0,0,0,0,0,422864.0,4521992.0,882
26271,6,0,S473X,S473X,0,0,0,0,0,0,0,422824.0,4521837.0,882
26239,6,0,S473X,S473X,0,0,0,0,0,0,0,422797.0,4521131.0,890
23080,6,0,S473X,S473X,0,0,0,0,0,0,0,422791.78463,4520971.96903,890
26230,6,0,S473X,S473X,0,0,0,0,0,0,0,422784.0,4520781.0,893
26214,6,0,S473X,S473X,0,0,0,0,0,0,0,422762.46296,4520277.31321,893
26201,6,0,S473X,S473X,0,0,0,0,0,0,0,422744.0,4519941.0,893
26142,6,0,S473X,S473X,0,0,0,0,0,0,0,422696.0,4519098.0,945
26118,6,0,S473X,S473X,0,0,0,0,0,0,0,422574.0,4518906.0,945
26066,6,0,S473X,S473X,0,0,0,0,0,0,0,422274.0,4518628.0,945
26038,6,0,S473X,S473X,0,0,0,0,0,0,0,422163.0,4518475.0,945
25988,6,0,S473X,S473X,0,0,0,0,0,0,0,422052.0,4518212.0,945
25963,6,0,S473X,S473X,0,0,0,0,0,0,0,422046.0,4518037.0,945
25939,6,0,S473X,S473X,0,0,0,0,0,0,0,422076.0,4517800.0,945
25765,6,0,S473X,S473X,0,0,0,0,0,0,0,422523.75345,4516610.56811,962
25728,6,0,S473X,S473X,0,0,0,0,0,0,0,422650.0,4516198.0,962
25680,6,0,S473X,S473X,0,0,0,0,0,0,0,422769.0,4515816.0,970
25642,6,0,S473X,S473X,0,0,0,0,0,0,0,422983.0,4515386.0,970
25590,6,0,S473X,S473X,0,0,0,0,0,0,0,423095.0,4515000.0,970
25622,6,0,S473X,S473X,0,0,0,0,0,0,0,423214.0,4515006.0,963
25648,6,0,S473X,S473X,0,0,0,0,0,0,0,423401.0,4514996.0,991
25726,6,0,S473X,S473X,0,0,0,0,0,0,0,423845.8604,4514992.439,994
25747,6,0,S473X,S473X,0,0,0,0,0,0,0,423973.7792,4514991.22,994
25772,6,0,S473X,S473X,0,0,0,0,0,0,0,424084.0,4514991.0,972
25681,6,0,S473X,S473X,0,0,0,0,0,0,0,424080.0,4514507.0,994
25639,6,0,S473X,S473X,0,0,0,0,0,0,0,424081.0,4514260.0,995
25594,6,0,S473X,S473X,0,0,0,0,0,0,0,424075.0,4514026.0,994
25545,6,0,S473X,S473X,0,0,0,0,0,0,0,424076.0,4513786.0,1031
25570,6,0,S473X,S473X,1,0,0,1,0,0,0,424187.0,4513783.0,1031
25592,6,0,S473X,S473X,0,0,0,0,0,0,0,424316.0,4513783.0,1033
25616,6,0,S473X,S473X,1,0,0,1,0,0,0,424425.0,4513785.0,995
25636,6,0,S473X,S473X,0,0,0,0,0,0,0,424557.0,4513779.0,1035
25657,6,0,S473X,S473X,0,0,0,0,0,0,0,424673.0,4513775.0,1035
25678,6,0,S473X,S473X,1,0,0,1,0,0,0,424797.0,4513777.0,1035
25698,6,0,S473X,S473X,0,0,0,0,0,0,0,424904.0,4513774.0,1035
25720,6,0,S473X,S473X,0,0,0,0,0,0,0,425043.0,4513776.0,998
25704,6,0,S473X,S473X,1,0,0,1,0,0,0,425042.0,4513653.0,1038
25677,6,0,S473X,S473X,0,0,0,0,0,0,0,425041.0,4513532.0,1037
25658,6,0,S473X,S473X,1,0,0,1,0,0,0,425040.0,4513408.0,1037
25635,6,0,S473X,S473X,0,0,0,0,0,0,0,425039.0,4513292.0,1037
25618,6,0,S473X,S473X,1,0,0,1,0,0,0,425040.0,4513176.0,1084
25586,6,0,S473X,S473X,0,0,0,0,0,0,0,425036.0,4513044.0,1083
25568,6,0,S473X,S473X,1,0,0,1,0,0,0,425036.0,4512931.0,1083
25540,6,0,S473X,S473X,0,0,0,0,0,0,0,425034.0,4512807.0,1082
25510,6,0,S473X,S473X,1,0,0,1,0,0,0,425031.0,4512685.0,1082
25490,6,0,S473X,S473X,1,0,0,1,0,0,0,425031.0,4512570.0,1082
25517,6,0,S473X,S473X,0,0,0,0,0,0,0,425157.0,4512568.0,1082
25538,6,0,S473X,S473X,0,0,0,0,0,0,0,425271.0,4512566.0,1085
25557,6,0,S473X,S473X,0,0,0,0,0,0,0,425383.0,4512565.0,1085
25584,6,0,S473X,S473X,0,0,0,0,0,0,0,425509.0,4512564.0,1085
25606,6,0,S473X,S473X,0,0,0,0,0,0,0,425627.0,4512563.0,1088
25651,6,0,S473X,S473X,0,0,0,0,0,0,0,425865.0,4512558.0,1155
25673,6,0,S473X,S473X,0,0,0,0,0,0,0,425993.0,4512559.0,1091
25693,6,0,S473X,S473X,0,0,0,0,0,0,0,426113.0,4512558.0,1094
25713,6,0,S473X,S473X,0,0,0,0,0,0,0,426235.0,4512556.0,1158
25722,6,0,S473X,S473X,0,0,0,0,0,0,0,426271.0,4512557.0,1094
25754,6,0,S473X,S473X,0,0,0,0,0,0,0,426474.0,4512553.0,1158
25831,6,0,S473X,S473X,0,0,0,0,0,0,0,426721.0,4512554.0,1097
25879,6,0,S473X,S473X,0,0,0,0,0,0,0,426961.0,4512548.0,1161
25915,6,0,S473X,S473X,0,0,0,0,0,0,0,427159.0,4512546.0,1163
25914,6,0,S473X,S473X,0,0,0,0,0,0,0,427191.857,4512509.168,1163
25890,6,0,S473X,S473X,0,0,0,0,0,0,0,427210.4869,4512365.718,1163
25894,6,0,S473X,S473X,0,0,0,0,0,0,0,427285.0067,4512304.239,1164
25933,6,0,S473X,S473X,0,0,0,0,0,0,0,427547.0,4512302.0,1164
25981,6,0,S473X,S473X,0,0,0,0,0,0,0,427924.0,4512298.0,1164
26015,6,0,S473X,S473X,0,0,0,0,0,0,0,427927.0,4512538.0,1163
26029,6,0,S473X,S473X,0,0,0,0,0,0,0,428054.4233,4512537.113,1163
26078,6,0,S473X,S473X,0,0,0,0,0,0,0,428466.0,4512556.0,1051
26082,6,0,S473X,S473X,0,0,0,0,0,0,0,428678.0,4512422.0,1051
26101,6,0,S473X,S473X,1,0,0,1,0,0,0,428952.0,4512370.0,1051
26168,6,0,S473X,S473X,0,0,0,0,0,0,0,429468.6287,4512710.822,1052
26184,6,0,S473X,S473X,0,0,0,0,0,0,0,429367.2199,4513057.466,1052
26205,6,0,S473X,S473X,0,0,0,0,0,0,0,429432.3378,4513317.937,1007
15149,6,0,S473X,S473X,1,0,0,1,0,0,0,429459.0,4513376.0,1007
15148,6,0,S473X,S473X,1,0,0,1,0,0,0,429519.0,4512697.0,1052
26153,6,0,S473X,S473X,0,0,0,0,0,0,0,429564.0,4512353.0,1052
26125,6,0,S473X,S473X,0,0,0,0,0,0,0,429432.233,4512153.466,1167
26126,6,0,S473X,S473X,0,0,0,0,0,0,0,429527.8296,4512061.051,1052
68503,4,0,M806_EglMtn,M806_EglMtn,1,1,0,0,0,0,0,417280.5236,4467729.39,2434
68543,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,417376.0729,4468035.425,2434
68579,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,417089.4249,4468295.762,2433
68612,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,417084.8691,4468418.772,2433
68609,4,0,M806_EglMtn,M806_EglMtn,1,1,0,0,0,0,0,417702.3125,4468404.249,2434
68606,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,418133.875,4468398.177,2425
68603,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,418813.9398,4468384.378,2487
68600,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,419557.27067,4468372.63368,2487
68596,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,419968.0401,4468371.131,2477
68602,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,420141.53284,4468372.8214,2490
68599,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,420531.8981,4468377.223,2490
68598,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,420620.1166,4468375.347,2495
68597,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,420977.6184,4468375.221,2495
63705,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,421387.58536,4468362.5251,2486
68595,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,421777.2234,4468354.161,2496
68592,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,422196.6617,4468342.489,2496
68692,4,0,M806_EglMtn,M806_EglMtn,0,0,0,0,0,0,0,422203.0005,4468721.074,2496
