A,B,DISTANCE,LINKID,TAZID,HOT_ZONEID,LANES,FT,SEGID,geometry
24265,24314,0.2609883847957227,24265_24314,1331,0,3,33,,"LINESTRING (420667 4508552, 421087 4508548)"
24268,24187,0.3262798597303421,24268_24187,1480,0,5,34,0015_302.5,"LINESTRING (423794 4505439, 423669 4504929)"
24269,24188,0.32431847447894785,24269_24188,1480,0,1,38,0015_302.5,"LINESTRING (423803 4505434, 423675 4504928)"
24271,24298,0.1367034142664282,24271_24298,1480,0,1,38,,"LINESTRING (423816 4505432, 423817 4505652)"
24272,24241,0.4018283497079611,24272_24241,1012,0,3,34,0080_114.3,"LINESTRING (415899 4513350, 415322 4513642)"
24273,24300,0.13670765078931113,24273_24300,1480,0,4,34,,"LINESTRING (423825 4505433, 423827 4505653)"
24273,24321,0.24969366868075396,24273_24321,1481,0,2,42,,"LINESTRING (423825 4505433, 423851 4505834)"
24275,24261,0.10690500785468114,24275_24261,1247,0,2,41,,"LINESTRING (420706 4508604, 420534 4508600)"
24276,24207,0.37354632299536833,24276_24207,1247,0,1,31,0201_014.7,"LINESTRING (420658 4508663, 420057 4508649)"
24284,24301,0.2279794469504803,24284_24301,1012,0,1,31,,"LINESTRING (416229 4513131, 416547 4512948)"
24284,24343,0.36697676226490006,24284_24343,1012,0,2,31,,"LINESTRING (416229 4513131, 416810 4513025)"
24287,24235,0.30262447132039577,24287_24235,1247,0,3,33,,"LINESTRING (420802 4508577, 420315 4508582)"
24288,24319,0.224955811366826,24288_24319,1012,0,3,34,,"LINESTRING (416237 4513149, 416592 4513078)"
24289,24272,0.2076035977392264,24289_24272,1012,0,3,34,,"LINESTRING (416200 4513205, 415899 4513350)"
24291,24268,0.1280088163527219,24291_24268,1480,0,5,34,,"LINESTRING (423796 4505645, 423794 4505439)"
24291,24293,0.006947158392570215,24291_24293,1480,0,1,39,,"LINESTRING (423796 4505645, 423806 4505650)"
24293,24269,0.13422945575747594,24293_24269,1480,0,1,38,,"LINESTRING (423806 4505650, 423803 4505434)"
24293,24291,0.006947158392570215,24293_24291,1480,0,1,39,,"LINESTRING (423806 4505650, 423796 4505645)"
24298,24300,0.006244718717686064,24298_24300,1480,0,1,39,,"LINESTRING (423817 4505652, 423827 4505653)"
24298,24354,0.3541066879164897,24298_24354,1461,0,1,38,,"LINESTRING (423817 4505652, 423692 4506208)"
24300,24298,0.006244718717686064,24300_24298,1480,0,1,39,,"LINESTRING (423827 4505653, 423817 4505652)"
24300,24359,0.35309557017187987,24300_24359,1461,0,4,34,,"LINESTRING (423827 4505653, 423705 4506208)"
24301,24278,0.21243836637480545,24301_24278,1012,0,1,31,,"LINESTRING (416547 4512948, 416685.29693371226 4512635.334532395)"
24303,24344,0.14588370975261103,24303_24344,1056,0,1,31,,"LINESTRING (416810 4512695, 416974 4512863)"
24303,24360,0.18182453537971507,24303_24360,1056,0,1,31,,"LINESTRING (416810 4512695, 416983 4512931)"
24307,24268,0.24957225374434439,24307_24268,1480,0,3,41,,"LINESTRING (423716 4505833, 423794 4505439)"
24312,24272,0.27674186612499724,24312_24272,1013,0,1,31,,"LINESTRING (416333 4513250, 415899 4513350)"
24313,24318,0.073111044677111,24313_24318,1056,0,1,30,,"LINESTRING (416778 4512848, 416716 4512948)"
24314,24399,0.38587246945953,24314_24399,1331,0,3,33,0201_015.3,"LINESTRING (421087 4508548, 421708 4508548)"
24315,24289,0.20928365103727872,24315_24289,1013,0,3,34,,"LINESTRING (416524 4513113, 416200 4513205)"
24319,24404,0.4007213460072807,24319_24404,1056,0,3,34,,"LINESTRING (416592 4513078, 417236 4513044)"
24320,24275,0.23996575207891246,24320_24275,1217,0,2,42,,"LINESTRING (421092 4508592, 420706 4508604)"
24320,24276,0.2732606271387802,24320_24276,1217,0,2,31,,"LINESTRING (421092 4508592, 420658 4508663)"
24321,24359,0.2494732220441032,24321_24359,1471,0,2,41,,"LINESTRING (423851 4505834, 423705 4506208)"
24322,24289,0.23117153655104647,24322_24289,1013,0,2,31,,"LINESTRING (416565 4513133, 416200 4513205)"
24322,24323,0.04570364385010823,24322_24323,1013,0,1,30,,"LINESTRING (416565 4513133, 416514 4513186)"
24323,24335,0.048331456330247324,24323_24335,1013,0,1,30,,"LINESTRING (416514 4513186, 416525 4513263)"
24324,24361,0.09570955671734602,24324_24361,1699,0,3,34,0215_006.3,"LINESTRING (431236 4498482, 431377 4498544)"
24325,24313,0.05490628962027794,24325_24313,1056,0,1,30,,"LINESTRING (416866 4512856, 416778 4512848)"
24326,24183,0.7388968404085681,24326_24183,1699,0,3,34,0215_006.3,"LINESTRING (431237 4498502, 430048 4498520)"
24330,24252,0.40511405718838106,24330_24252,1215,0,4,34,0215_019.5,"LINESTRING (419850 4509923, 419762 4509277)"
24332,24312,0.10163956270566736,24332_24312,1013,0,1,31,,"LINESTRING (416493 4513284, 416333 4513250)"
24335,24362,0.0677324785685091,24335_24362,1013,0,1,30,,"LINESTRING (416525 4513263, 416626 4513304)"
24336,23526,0.15254969150262537,24336_23526,1384,0,2,41,,"LINESTRING (419454.83019 4505373.25741, 419540 4505143)"
24337,24390,0.24843100578718785,24337_24390,1216,0,2,42,,"LINESTRING (419872 4509923, 419910 4510321)"
24337,24466,0.6027776752981543,24337_24466,1176,0,4,34,,"LINESTRING (419872 4509923, 419884 4510893)"
24343,24345,0.07327457476236436,24343_24345,1056,0,1,30,,"LINESTRING (416810 4513025, 416901 4512950)"
24343,24419,0.3974750969298885,24343_24419,1056,0,1,31,,"LINESTRING (416810 4513025, 417444 4512940)"
24344,24382,0.14759008693051737,24344_24382,1056,0,1,31,,"LINESTRING (416974 4512863, 417198 4512942)"
24345,24325,0.06232650421181709,24345_24325,1056,0,1,30,,"LINESTRING (416901 4512950, 416866 4512856)"
24348,24287,0.30200313139800283,24348_24287,1217,0,3,33,,"LINESTRING (421288 4508572, 420802 4508577)"
24348,24320,0.12242146823940002,24348_24320,1217,0,2,31,,"LINESTRING (421288 4508572, 421092 4508592)"
24351,24315,0.17120369437027838,24351_24315,1013,0,3,34,,"LINESTRING (416799 4513096, 416524 4513113)"
24353,24291,0.3743248594105932,24353_24291,1461,0,5,34,,"LINESTRING (423665 4506233, 423796 4505645)"
24353,24307,0.2505611884605423,24353_24307,1461,0,2,42,,"LINESTRING (423665 4506233, 423716 4505833)"
24354,24441,0.4330535577287068,24354_24441,1462,0,1,38,0015_303.4,"LINESTRING (423692 4506208, 423656 4506904)"
24355,24326,0.07616569943039546,24355_24326,1699,0,3,34,0215_006.3,"LINESTRING (431348 4498554, 431237 4498502)"
24356,24293,0.3675192558911327,24356_24293,1461,0,1,38,,"LINESTRING (423676 4506227, 423806 4505650)"
24359,24442,0.4325687098356348,24359_24442,1462,0,4,34,0015_303.4,"LINESTRING (423705 4506208, 423665 4506903)"
24360,24404,0.17217519824090674,24360_24404,1056,0,1,31,,"LINESTRING (416983 4512931, 417236 4513044)"
24361,24411,0.17926791909292056,24361_24411,1699,0,3,34,0215_006.3,"LINESTRING (431377 4498544, 431582 4498747)"
24361,24428,0.2414031082614892,24361_24428,1826,0,2,42,0215_006.3,"LINESTRING (431377 4498544, 431693 4498770)"
24362,24357,0.07122243589498496,24362_24357,1013,0,1,30,,"LINESTRING (416626 4513304, 416693 4513211)"
24365,24322,0.17220098513970852,24365_24322,1013,0,2,31,,"LINESTRING (416841 4513108, 416565 4513133)"
24366,24374,0.04498841602122101,24366_24374,1014,0,1,30,,"LINESTRING (416755 4513214, 416794 4513275)"
24371,24332,0.11559036125065553,24371_24332,1013,0,1,31,,"LINESTRING (416640 4513398, 416493 4513284)"
24373,24351,0.10209439595630941,24373_24351,1014,0,3,34,,"LINESTRING (416963 4513086, 416799 4513096)"
24374,24386,0.05042699135117124,24374_24386,1014,0,1,30,,"LINESTRING (416794 4513275, 416875 4513280)"
24377,24365,0.07282530887933494,24377_24365,1014,0,1,30,,"LINESTRING (416935 4513178, 416841 4513108)"
24380,24330,0.2531855634220157,24380_24330,1215,0,2,41,,"LINESTRING (419797 4510327, 419850 4509923)"
24382,24438,0.28201082259368143,24382_24438,1056,0,1,31,,"LINESTRING (417198 4512942, 417648 4512883)"
24386,24377,0.07353231606739168,24386_24377,1014,0,1,30,,"LINESTRING (416875 4513280, 416935 4513178)"
24388,24380,0.03482460205848871,24388_24380,1215,0,1,41,,"LINESTRING (419782 4510381, 419797 4510327)"
24389,24412,0.13853267913967904,24389_24412,1056,0,2,31,,"LINESTRING (417155 4513037, 417366 4512965)"
24390,24393,0.04868789454736699,24390_24393,1216,0,2,42,,"LINESTRING (419910 4510321, 419860.2754 4510381.556)"
24390,24408,0.037819458933859997,24390_24408,1216,0,1,42,,"LINESTRING (419910 4510321, 419916.119 4510381.556)"
24391,24388,0.03963656762105475,24391_24388,1175,0,1,42,,"LINESTRING (419797 4510443, 419782 4510381)"
24391,24393,0.05480472798451001,24391_24393,1175,0,1,42,,"LINESTRING (419797 4510443, 419860.2754 4510381.556)"
24393,24380,0.05191394766734672,24393_24380,1215,0,1,41,,"LINESTRING (419860.2754 4510381.556, 419797 4510327)"
24393,24418,0.06250586299997513,24393_24418,1176,0,1,41,,"LINESTRING (419860.2754 4510381.556, 419910 4510469)"
24396,24365,0.16284234113661195,24396_24365,1014,0,1,31,,"LINESTRING (417099 4513154, 416841 4513108)"
24399,24451,0.2597404932528925,24399_24451,1331,0,3,33,0201_015.3,"LINESTRING (421708 4508548, 422126 4508551)"
24403,24348,0.2523048781208175,24403_24348,1217,0,3,33,0201_015.3,"LINESTRING (421694 4508578, 421288 4508572)"
24404,24495,0.4641858135248721,24404_24495,1056,0,3,34,,"LINESTRING (417236 4513044, 417983 4513051)"
24408,24418,0.05446818620044232,24408_24418,1176,0,1,41,,"LINESTRING (419916.119 4510381.556, 419910 4510469)"
24409,24355,0.17849303652526172,24409_24355,1699,0,3,34,0215_006.3,"LINESTRING (431558 4498750, 431348 4498554)"
24411,24450,0.16270239022726807,24411_24450,1694,0,3,34,0215_003.7,"LINESTRING (431582 4498747, 431663 4498996)"
24412,24419,0.050895699801720526,24412_24419,1056,0,1,31,,"LINESTRING (417366 4512965, 417444 4512940)"
24412,24495,0.38709327177447217,24412_24495,1056,0,2,31,,"LINESTRING (417366 4512965, 417983 4513051)"
24413,24389,0.4163313261689072,24413_24389,1014,0,2,31,,"LINESTRING (416757 4513576, 417155 4513037)"
24415,24422,0.14954571340337522,24415_24422,1014,0,1,31,,"LINESTRING (417080 4513278, 416931 4513467)"
24418,24466,0.26395691515186637,24418_24466,1176,0,2,41,,"LINESTRING (419910 4510469, 419884 4510893)"
24419,24438,0.13161519461223,24419_24438,1056,0,2,31,,"LINESTRING (417444 4512940, 417648 4512883)"
24420,24371,0.18541183559762076,24420_24371,1013,0,1,31,,"LINESTRING (416706 4513689, 416640 4513398)"
24422,24447,0.2535474885742375,24422_24447,1014,0,3,31,,"LINESTRING (416931 4513467, 416793 4513851)"
24427,24355,0.23954462995041584,24427_24355,1699,0,2,41,0215_006.3,"LINESTRING (431537 4498890, 431348 4498554)"
24428,24477,0.24233935041925875,24428_24477,1695,0,1,41,0215_003.7,"LINESTRING (431693 4498770, 431665 4499159)"
24431,24413,0.13844206883948573,24431_24413,1013,0,2,31,,"LINESTRING (416711 4513794, 416757 4513576)"
24432,24415,0.1827744430271426,24432_24415,1014,0,2,31,,"LINESTRING (417349 4513159, 417080 4513278)"
24438,24464,0.1932978629521336,24438_24464,1056,0,2,31,0080_115.3,"LINESTRING (417648 4512883, 417952 4512817)"
24441,24472,0.15862539723989816,24441_24472,1461,0,1,38,,"LINESTRING (423656 4506904, 423644 4507159)"
24442,24475,0.15865582009955317,24442_24475,1461,0,4,34,,"LINESTRING (423665 4506903, 423652 4507158)"
24443,24396,0.17341198373664182,24443_24396,1014,0,1,31,,"LINESTRING (417373 4513207, 417099 4513154)"
24443,24422,0.31864003629203064,24443_24422,1014,0,2,31,,"LINESTRING (417373 4513207, 416931 4513467)"
24446,24330,0.5207136900289534,24446_24330,1216,0,4,34,,"LINESTRING (419847 4510761, 419850 4509923)"
24446,24391,0.20002412095370267,24446_24391,1175,0,2,42,,"LINESTRING (419847 4510761, 419797 4510443)"
24449,24409,0.1689973924020369,24449_24409,1694,0,3,34,0215_003.7,"LINESTRING (431647 4499007, 431558 4498750)"
24450,24477,0.10129137999233909,24450_24477,1694,0,3,34,0215_003.7,"LINESTRING (431663 4498996, 431665 4499159)"
24451,24478,0.09819458812067883,24451_24478,1439,0,3,33,,"LINESTRING (422126 4508551, 422284 4508554)"
24451,24493,0.2532671369555349,24451_24493,1439,0,2,42,,"LINESTRING (422126 4508551, 422530 4508497)"
24462,24403,0.2945627927882552,24462_24403,1217,0,3,33,0201_015.3,"LINESTRING (422168 4508585, 421694 4508578)"
24464,24499,0.1734732020450397,24464_24499,1056,0,2,31,0080_115.3,"LINESTRING (417952 4512817, 418228 4512859)"
24466,24587,0.6166275247725785,24466_24587,1177,0,4,34,0215_020.6,"LINESTRING (419884 4510893, 419936 4511884)"
24468,24353,0.5766318908594508,24468_24353,1461,0,5,34,0015_303.4,"LINESTRING (423622 4507160, 423665 4506233)"
24469,24356,0.5804449576434931,24469_24356,1461,0,1,38,0015_303.4,"LINESTRING (423630 4507160, 423676 4506227)"
24472,24507,0.22081125210275576,24472_24507,1441,0,1,38,,"LINESTRING (423644 4507159, 423628 4507514)"
24473,24373,0.4747547961702872,24473_24373,1014,0,3,34,,"LINESTRING (417727 4513078, 416963 4513086)"
24473,24396,0.39306921501578357,24473_24396,1014,0,1,31,,"LINESTRING (417727 4513078, 417099 4513154)"
24475,24509,0.22211185546778328,24475_24509,1448,0,4,34,,"LINESTRING (423652 4507158, 423634 4507515)"
24475,24521,0.2877199138169963,24475_24521,1448,0,1,31,,"LINESTRING (423652 4507158, 423660.7227 4507620.957)"
24477,24526,0.30647852034895884,24477_24526,1695,0,3,34,0215_003.7,"LINESTRING (431665 4499159, 431650 4499652)"
24478,24508,0.20360745280793094,24478_24508,1439,0,2,31,,"LINESTRING (422284 4508554, 422611 4508533)"
24478,24532,0.40139572613439345,24478_24532,1440,0,2,31,,"LINESTRING (422284 4508554, 422927 4508492)"
24483,24462,0.09546720252363464,24483_24462,1249,0,3,33,,"LINESTRING (422321 4508571, 422168 4508585)"
24485,24427,0.24404211523550626,24485_24427,1694,0,2,42,0215_003.7,"LINESTRING (431640 4499269, 431537 4498890)"
24485,24449,0.1628577521024553,24485_24449,1694,0,3,34,0215_003.7,"LINESTRING (431640 4499269, 431647 4499007)"
24491,24468,0.15055695999360458,24491_24468,1441,0,4,34,,"LINESTRING (423610 4507402, 423622 4507160)"
24492,24469,0.14987968959631595,24492_24469,1441,0,1,38,,"LINESTRING (423620 4507401, 423630 4507160)"
24493,24511,0.09889396489160907,24493_24511,1440,0,2,41,,"LINESTRING (422530 4508497, 422689 4508490)"
24495,24512,0.09700581727608351,24495_24512,1056,0,3,34,0080_115.3,"LINESTRING (417983 4513051, 418139 4513057)"
24497,24432,0.3862844967727099,24497_24432,1014,0,2,31,,"LINESTRING (417966 4513083, 417349 4513159)"
24497,24473,0.14854057907828266,24497_24473,1056,0,3,34,,"LINESTRING (417966 4513083, 417727 4513078)"
24499,24711,0.6733580770259266,24499_24711,1015,0,2,31,0080_115.3,"LINESTRING (418228 4512859, 419133.5397 4513454.249)"
24502,24468,0.25785845583737627,24502_24468,1441,0,2,31,,"LINESTRING (423541 4507567, 423622 4507160)"
24507,24580,0.413214738658081,24507_24580,1448,0,1,38,,"LINESTRING (423628 4507514, 423626 4508179)"
24508,24536,0.18894738304235567,24508_24536,1440,0,2,31,,"LINESTRING (422611 4508533, 422915 4508540)"
24509,24573,0.34676830017480564,24509_24573,1448,0,2,31,,"LINESTRING (423634 4507515, 423682 4508071)"
24509,24581,0.41259196503636353,24509_24581,1448,0,4,34,,"LINESTRING (423634 4507515, 423633 4508179)"
24510,24462,0.2421002468777609,24510_24462,1249,0,2,41,,"LINESTRING (422557 4508607, 422168 4508585)"
24511,24532,0.14789193285010988,24511_24532,1440,0,1,41,,"LINESTRING (422689 4508490, 422927 4508492)"
24511,24536,0.1438259784426342,24511_24536,1440,0,1,41,,"LINESTRING (422689 4508490, 422915 4508540)"
24512,24623,0.5094517559615257,24512_24623,1057,0,3,34,0080_115.3,"LINESTRING (418139 4513057, 418958 4513095)"
24513,24497,0.10812064171616359,24513_24497,1056,0,3,34,0080_115.3,"LINESTRING (418140 4513084, 417966 4513083)"
24516,24443,0.4786978294213717,24516_24443,1014,0,3,31,0080_115.3,"LINESTRING (418137 4513108, 417373 4513207)"
24518,24502,0.12616315075898787,24518_24502,1441,0,1,31,,"LINESTRING (423488 4507763, 423541 4507567)"
24521,24548,0.12211113017126413,24521_24548,1448,0,1,31,,"LINESTRING (423660.7227 4507620.957, 423784 4507774)"
24522,24485,0.23998586369356087,24522_24485,1694,0,3,34,0215_003.7,"LINESTRING (431627 4499655, 431640 4499269)"
24524,24492,0.21924950124597953,24524_24492,1441,0,2,31,,"LINESTRING (423546 4507746, 423620 4507401)"
24525,24483,0.266830215987627,24525_24483,1439,0,3,31,,"LINESTRING (422750 4508552, 422321 4508571)"
24526,24601,0.34372641420555833,24526_24601,1695,0,3,34,0215_003.7,"LINESTRING (431650 4499652, 431686 4500204)"
24528,24483,0.2691003123619783,24528_24483,1249,0,2,31,,"LINESTRING (422754 4508563, 422321 4508571)"
24532,24625,0.3637541687343413,24532_24625,1440,0,2,31,,"LINESTRING (422927 4508492, 423510 4508545)"
24534,24491,0.27986686001930927,24534_24491,1441,0,4,34,,"LINESTRING (423591 4507852, 423610 4507402)"
24535,24492,0.27986686001930927,24535_24492,1441,0,1,38,,"LINESTRING (423601 4507851, 423620 4507401)"
24536,24591,0.21553753443702284,24536_24591,1440,0,2,31,,"LINESTRING (422915 4508540, 423260 4508576)"
24538,24491,0.38776695806414563,24538_24491,1441,0,2,31,,"LINESTRING (423461 4508008, 423610 4507402)"
24540,24547,0.13770662903290795,24540_24547,1448,0,2,31,,"LINESTRING (423561 4507933, 423744 4507808)"
24543,24510,0.21315349224705993,24543_24510,1250,0,1,42,,"LINESTRING (422900 4508612, 422557 4508607)"
24547,24594,0.17591434204104425,24547_24594,1448,0,2,31,,"LINESTRING (423744 4507808, 424026 4507833)"
24548,24599,0.15868442978555575,24548_24599,1448,0,1,31,,"LINESTRING (423784 4507774, 424027.4591 4507851.105)"
24552,24594,0.16108062031103537,24552_24594,1448,0,3,31,,"LINESTRING (423767 4507822, 424026 4507833)"
24554,24552,0.21719621597052988,24554_24552,1448,0,3,31,,"LINESTRING (423529 4508078, 423767 4507822)"
24555,24524,0.1388875794643619,24555_24524,1448,0,2,31,,"LINESTRING (423708 4507900, 423546 4507746)"
24556,24538,0.08961565052665041,24556_24538,1441,0,2,31,,"LINESTRING (423469 4508152, 423461 4508008)"
24557,24564,0.13980886574620652,24557_24564,1448,0,2,31,,"LINESTRING (423714 4507929, 423579 4508109)"
24561,24528,0.17418073865870234,24561_24528,1250,0,1,41,,"LINESTRING (423023.8463 4508638.895, 422754 4508563)"
24562,24518,0.2560967965131035,24562_24518,1441,0,1,31,,"LINESTRING (423499 4508175, 423488 4507763)"
24562,24540,0.15522880947352213,24562_24540,1441,0,2,31,,"LINESTRING (423499 4508175, 423561 4507933)"
24564,24606,0.21281902840768294,24564_24606,1441,0,2,31,,"LINESTRING (423579 4508109, 423491 4508440)"
24565,24581,0.11966709716309072,24565_24581,1449,0,3,31,,"LINESTRING (423693 4507996, 423633 4508179)"
24567,24565,0.09681059025629087,24567_24565,1449,0,3,31,,"LINESTRING (423818 4507903, 423693 4507996)"
24571,24586,0.08331493930632923,24571_24586,1449,0,1,31,,"LINESTRING (423751 4507983, 423708 4508110)"
24572,24561,0.034284963842206306,24572_24561,1250,0,1,41,,"LINESTRING (423049.6626 4508687.659, 423023.8463 4508638.895)"
24573,24608,0.10598003408522325,24573_24608,1449,0,2,31,,"LINESTRING (423682 4508071, 423705 4508240)"
24573,24613,0.1625587561229667,24573_24613,1449,0,1,31,,"LINESTRING (423682 4508071, 423653 4508331)"
24575,24589,0.07214616464870717,24575_24589,1449,0,1,31,,"LINESTRING (423768 4507991, 423728 4508100)"
24576,24446,0.6858010132925335,24576_24446,1057,0,4,34,0215_020.6,"LINESTRING (419908 4511863, 419847 4510761)"
24577,24555,0.10504140246953664,24577_24555,1448,0,2,31,,"LINESTRING (423877 4507904, 423708 4507900)"
24577,24557,0.10246811354318142,24577_24557,1448,0,2,31,,"LINESTRING (423877 4507904, 423714 4507929)"
24578,24571,0.1022247859721675,24578_24571,1449,0,1,31,,"LINESTRING (423890 4507895, 423751 4507983)"
24580,24622,0.1472863116996827,24580_24622,1441,0,1,38,0015_304.7,"LINESTRING (423626 4508179, 423630 4508416)"
24581,24624,0.14729810776380242,24581_24624,1449,0,4,34,0015_304.7,"LINESTRING (423633 4508179, 423638 4508416)"
24583,24575,0.08932651830717805,24583_24575,1449,0,1,31,,"LINESTRING (423893 4507920, 423768 4507991)"
24586,24608,0.08079996195787403,24586_24608,1449,0,1,31,,"LINESTRING (423708 4508110, 423705 4508240)"
24587,24631,0.2499162382752978,24587_24631,1059,0,4,34,0215_020.6,"LINESTRING (419936 4511884, 419823 4512270)"
