A,B,DISTANCE,LINKID,TAZID,HOT_ZONEID,LANES,FT,geometry
63145,63146,1.0568710245523922,63145_63146,3231,0,0,33,"LINESTRING (439798.69028 4442906.16255, 441497.75694 4442827.97302)"
63146,66438,0.2494235747993582,63146_66438,3234,0,0,33,"LINESTRING (441497.75694 4442827.97302, 441886.31147 4442727.2098)"
63147,63144,1.0570475031469715,63147_63144,3231,0,0,33,"LINESTRING (441497.75694 4442862.60367, 439798.69028 4442946.74535)"
63150,63152,0.12632857663563113,63150_63152,3233,0,0,33,"LINESTRING (442283.38089 4442486.79527, 442470.43931 4442407.15654)"
63151,66431,0.28931207233559103,63151_66431,3233,0,0,33,"LINESTRING (442298.1974 4442510.8721, 441903.95953 4442758.58413)"
63152,63155,0.8337998095567609,63152_63155,3137,0,0,33,"LINESTRING (442470.43931 4442407.15654, 443811.8879 4442373.634)"
63153,63151,0.1195359840772441,63153_63151,3233,0,0,33,"LINESTRING (442474.14343 4442433.08543, 442298.1974 4442510.8721)"
63154,63153,0.8105986977596589,63154_63153,3137,0,0,33,"LINESTRING (443778.2986 4442401.861, 442474.14343 4442433.08543)"
63155,63159,0.3432526358005468,63155_63159,3140,0,0,33,"LINESTRING (443811.8879 4442373.634, 444361.5014 4442318.118)"
63159,63161,0.10296386274190483,63159_63161,3141,0,0,31,"LINESTRING (444361.5014 4442318.118, 444482.9071 4442205.342)"
63159,63165,0.12797828466295216,63159_63165,3141,0,0,33,"LINESTRING (444361.5014 4442318.118, 444555.5604 4442249.119)"
63160,63154,0.37070525751542543,63160_63154,3140,0,0,33,"LINESTRING (444372.2824 4442346.149, 443778.2986 4442401.861)"
63161,63162,0.063757813762168,63161_63162,3141,0,0,31,"LINESTRING (444482.9071 4442205.342, 444482.9071 4442102.734)"
63161,63164,0.053325818391892155,63161_63164,3141,0,0,31,"LINESTRING (444482.9071 4442205.342, 444553.4042 4442156.402)"
63162,60155,0.42756308434642776,63162_60155,3140,0,0,31,"LINESTRING (444482.9071 4442102.734, 443943.2551 4441675.827)"
63163,63160,0.08558662921632448,63163_63160,3141,0,0,31,"LINESTRING (444509.6743 4442355.907, 444372.2824 4442346.149)"
63164,60182,0.09050863964893995,63164_60182,3141,0,0,31,"LINESTRING (444553.4042 4442156.402, 444698.0043 4442138.869)"
63165,60164,0.23473522048189302,63165_60164,3151,0,0,33,"LINESTRING (444555.5604 4442249.119, 444818.93613 4441978.30084)"
63166,63160,0.12938013505259713,63166_63160,3141,0,0,33,"LINESTRING (444566.3414 4442270.682, 444372.2824 4442346.149)"
63167,60191,0.06729232721852892,63167_60191,3144,0,0,31,"LINESTRING (444799.2939 4442110.448, 444798.0422 4442218.737)"
63167,60192,0.07454228649704552,63167_60192,3144,0,0,32,"LINESTRING (444799.2939 4442110.448, 444780.6673 4442228.957)"
63168,63173,0.08274911912598404,63168_63173,3151,0,0,31,"LINESTRING (444878.4938 4441884.05, 444978.6569 4441796.289)"
63169,60179,0.13538407204838354,63169_60179,3144,0,2,31,"LINESTRING (444883.057 4441918.524, 444787.8217 4442114.487)"
63171,63166,0.2995553282764285,63171_63166,3151,0,0,33,"LINESTRING (444900.1703 4441922.881, 444566.3414 4442270.682)"
63171,63167,0.1323355120292792,63171_63167,3144,0,0,32,"LINESTRING (444900.1703 4441922.881, 444799.2939 4442110.448)"
63172,60181,0.1330715311173987,63172_60181,3144,0,0,31,"LINESTRING (444917.5084 4441933.915, 444816.0241 4442122.5)"
63173,63175,0.4114940375726909,63173_63175,3150,0,0,32,"LINESTRING (444978.6569 4441796.289, 445441.8883 4441323.034)"
63174,63171,0.12651842694152812,63174_63171,3144,0,0,32,"LINESTRING (445042.0077 4441776.8, 444900.1703 4441922.881)"
63175,63177,0.19310021529675508,63175_63177,3148,0,0,32,"LINESTRING (445441.8883 4441323.034, 445641.2758 4441084.667)"
63176,63174,0.3742211753871771,63176_63174,3145,0,0,32,"LINESTRING (445461.1731 4441344.36, 445042.0077 4441776.8)"
63177,63179,0.09381689894520133,63177_63179,3148,0,0,32,"LINESTRING (445641.2758 4441084.667, 445726.2958 4440959.897)"
63178,63176,0.19358857623237657,63178_63176,3147,0,0,32,"LINESTRING (445660.0465 4441104.542, 445461.1731 4441344.36)"
63179,63181,0.17282670264145764,63179_63181,3148,0,0,32,"LINESTRING (445726.2958 4440959.897, 445831.5239 4440702.434)"
63180,63178,0.09977661220784532,63180_63178,3147,0,0,32,"LINESTRING (445753.8997 4440974.251, 445660.0465 4441104.542)"
63181,63184,0.26307791816565407,63181_63184,3176,0,0,32,"LINESTRING (445831.5239 4440702.434, 446000.1734 4440314.092)"
63182,63180,0.17683302341585097,63182_63180,3147,0,0,32,"LINESTRING (445861.2541 4440710.692, 445753.8997 4440974.251)"
63184,63188,0.15071033698878367,63184_63188,3177,0,0,32,"LINESTRING (446000.1734 4440314.092, 446138.0381 4440114.54)"
63185,63182,0.2596490317548664,63185_63182,3177,0,0,32,"LINESTRING (446021.7432 4440324.877, 445861.2541 4440710.692)"
63188,63191,0.27884461066662847,63188_63191,3195,0,0,32,"LINESTRING (446138.0381 4440114.54, 446503.9442 4439854.743)"
63189,63185,0.14739834171680763,63189_63185,3177,0,0,32,"LINESTRING (446160.1223 4440132.207, 446021.7432 4440324.877)"
63191,63193,0.25039466537529265,63191_63193,3195,0,0,32,"LINESTRING (446503.9442 4439854.743, 446835.1042 4439625.139)"
63192,63189,0.2741867694983907,63192_63189,3177,0,0,32,"LINESTRING (446517.8008 4439873.796, 446160.1223 4440132.207)"
63193,63195,0.18470148989863544,63193_63195,3195,0,0,33,"LINESTRING (446835.1042 4439625.139, 447085.0458 4439464.25)"
63194,63192,0.2481333941365859,63194_63192,3184,0,0,32,"LINESTRING (446846.5837 4439647.153, 446517.8008 4439873.796)"
63195,63194,0.1867405279008244,63195_63194,3184,0,0,33,"LINESTRING (447085.0458 4439464.25, 446846.5837 4439647.153)"
63300,63302,0.23652223246346635,63300_63302,3329,0,0,31,"LINESTRING (438584.4755 4435472.533, 438713.1258 4435830.778)"
63301,63304,0.3485680129818159,63301_63304,3333,0,0,31,"LINESTRING (438763.4728 4435779.385, 438721.1551 4436338.751)"
63302,63304,0.3156800016143736,63302_63304,3333,0,0,33,"LINESTRING (438713.1258 4435830.778, 438721.1551 4436338.751)"
63303,60101,0.19887492099042467,63303_60101,3333,0,0,31,"LINESTRING (438649.4653 4435839.155, 438509.7294 4435551.213)"
63304,63308,0.939231134425315,63304_63308,3332,0,0,33,"LINESTRING (438721.1551 4436338.751, 438735.8296 4437850.222)"
63305,60104,0.4888164610587094,63305_60104,3333,0,0,31,"LINESTRING (438691.8061 4436347.556, 438499.8943 4435584.652)"
63305,63303,0.31700018190431584,63305_63303,3333,0,0,33,"LINESTRING (438691.8061 4436347.556, 438649.4653 4435839.155)"
63308,63310,0.9138297059471966,63308_63310,3273,0,0,33,"LINESTRING (438735.8296 4437850.222, 438725.5826 4439320.849)"
63309,63305,0.933760206828565,63309_63305,3332,0,0,33,"LINESTRING (438706.4806 4437850.222, 438691.8061 4436347.556)"
63310,63312,0.3727707602783631,63310_63312,3270,0,0,33,"LINESTRING (438725.5826 4439320.849, 438908.904 4439892.068)"
63311,63309,0.9150327500366533,63311_63309,3273,0,0,33,"LINESTRING (438699.8771 4439322.806, 438706.4806 4437850.222)"
63312,63315,0.2748709678677627,63312_63315,3267,0,0,33,"LINESTRING (438908.904 4439892.068, 438923.1311 4440334.2)"
63313,63311,0.3735267115895127,63313_63311,3270,0,0,33,"LINESTRING (438884.9925 4439894.725, 438699.8771 4439322.806)"
63314,63313,0.2633209162614557,63314_63313,3267,0,0,33,"LINESTRING (438899.2195 4440318.259, 438884.9925 4439894.725)"
63315,63319,0.48626436286224856,63315_63319,3267,0,0,33,"LINESTRING (438923.1311 4440334.2, 438920.728 4441116.761)"
63318,63314,0.4907203705932408,63318_63314,3267,0,0,33,"LINESTRING (438891.379 4441107.956, 438899.2195 4440318.259)"
63319,63321,0.5222973178073606,63319_63321,3249,0,0,33,"LINESTRING (438920.728 4441116.761, 438812.1368 4441950.271)"
63320,63318,0.5088821933483638,63320_63318,3249,0,0,33,"LINESTRING (438785.2365 4441920.013, 438891.379 4441107.956)"
63321,63322,0.10707618570381425,63321_63322,3245,0,0,31,"LINESTRING (438812.1368 4441950.271, 438835.681 4442120.977)"
63321,63328,0.29481496794858786,63321_63328,3245,0,0,33,"LINESTRING (438812.1368 4441950.271, 438798.587 4442424.535)"
63322,63327,0.15592336026868697,63322_63327,3245,0,0,31,"LINESTRING (438835.681 4442120.977, 438824.3557 4442371.655)"
63323,63320,0.12778105480484522,63323_63320,3245,0,0,31,"LINESTRING (438751.8446 4442122.927, 438785.2365 4441920.013)"
63325,63330,0.0639896678407105,63325_63330,3242,0,0,31,"LINESTRING (438862.9766 4442351.04, 438858.5049 4442453.924)"
63326,63323,0.1482469706832596,63326_63323,3245,0,0,31,"LINESTRING (438753.3548 4442361.502, 438751.8446 4442122.927)"
63327,63333,0.15301325972803348,63327_63333,3242,0,0,31,"LINESTRING (438824.3557 4442371.655, 438850.8679 4442616.474)"
63327,63334,0.15632131311980646,63327_63334,3242,0,0,31,"LINESTRING (438824.3557 4442371.655, 438821.1723 4442623.209)"
63328,63337,0.21601950225141286,63328_63337,3242,0,0,33,"LINESTRING (438798.587 4442424.535, 438788.6577 4442772.042)"
63329,63320,0.3145799023173671,63329_63320,3245,0,0,33,"LINESTRING (438771.9255 4442426.104, 438785.2365 4441920.013)"
63330,63333,0.10111555274751742,63330_63333,3242,0,0,31,"LINESTRING (438858.5049 4442453.924, 438850.8679 4442616.474)"
63331,63324,0.07661226579979495,63331_63324,3242,0,0,31,"LINESTRING (438714.7531 4442472.326, 438710.9012 4442349.091)"
63332,63326,0.15847998199143223,63332_63326,3242,0,0,31,"LINESTRING (438744.0121 4442616.379, 438753.3548 4442361.502)"
63333,63141,0.18112813378719536,63333_63141,3242,0,0,31,"LINESTRING (438850.8679 4442616.474, 439038.3283 4442839.698)"
63334,63336,0.08940667272674835,63334_63336,3242,0,0,31,"LINESTRING (438821.1723 4442623.209, 438815.4024 4442766.979)"
63335,63329,0.2041033721253818,63335_63329,3242,0,0,33,"LINESTRING (438762.2436 4442754.433, 438771.9255 4442426.104)"
63336,63129,0.08356317136916569,63336_63129,3242,0,0,31,"LINESTRING (438815.4024 4442766.979, 438809.1472 4442901.315)"
63337,63343,0.2928514757728324,63337_63343,3242,0,0,33,"LINESTRING (438788.6577 4442772.042, 438782.0307 4443243.293)"
63338,63332,0.10394885844630855,63338_63332,3242,0,0,31,"LINESTRING (438743.8754 4442783.668, 438744.0121 4442616.379)"
63339,63338,0.07301243215322302,63339_63338,3242,0,0,31,"LINESTRING (438739.2309 4442901.078, 438743.8754 4442783.668)"
63340,63116,0.1929135506332286,63340_63116,3243,0,0,31,"LINESTRING (438735.3362 4443110.641, 438555.5378 4442857.54)"
63340,63339,0.13023922111660483,63340_63339,3242,0,0,31,"LINESTRING (438735.3362 4443110.641, 438739.2309 4442901.078)"
63341,63343,0.08387909737545084,63341_63343,3241,0,0,31,"LINESTRING (438807.5234 4443110.732, 438782.0307 4443243.293)"
63342,63335,0.3012340334929095,63342_63335,3242,0,0,33,"LINESTRING (438757.0352 4443239.193, 438762.2436 4442754.433)"
63342,63340,0.08100866491388577,63342_63340,3240,0,0,31,"LINESTRING (438757.0352 4443239.193, 438735.3362 4443110.641)"
63343,63345,0.3564673297430159,63343_63345,3241,0,0,33,"LINESTRING (438782.0307 4443243.293, 438771.0483 4443816.865)"
63344,63342,0.35720902453109155,63344_63342,3240,0,0,33,"LINESTRING (438744.6342 4443813.93, 438757.0352 4443239.193)"
63345,63346,0.3257247864249184,63345_63346,3226,0,0,33,"LINESTRING (438771.0483 4443816.865, 438925.8934 4444317.675)"
63346,63348,0.6926573542837267,63346_63348,3226,0,0,33,"LINESTRING (438925.8934 4444317.675, 439547.1521 4445243.224)"
63347,63344,0.3384727246228188,63347_63344,3226,0,0,33,"LINESTRING (438904.7621 4444334.58, 438744.6342 4443813.93)"
63348,63350,0.2280287224235414,63348_63350,3226,0,0,33,"LINESTRING (439547.1521 4445243.224, 439738.9474 4445556.091)"
63349,63347,0.6795453200789887,63349_63347,3226,0,0,33,"LINESTRING (439513.3421 4445243.224, 438904.7621 4444334.58)"
63350,63354,0.24485945792643615,63350_63354,3045,0,0,33,"LINESTRING (439738.9474 4445556.091, 439876.2051 4445925.476)"
63351,63349,0.2326412460608741,63351_63349,3226,0,0,33,"LINESTRING (439712.707 4445560.128, 439513.3421 4445243.224)"
63354,63356,0.8508755251848349,63354_63356,3045,0,0,33,"LINESTRING (439876.2051 4445925.476, 440499.0797 4447144.96)"
63355,63351,0.24948115163076387,63355_63351,3045,0,0,33,"LINESTRING (439854.9094 4445935.602, 439712.707 4445560.128)"
63356,63359,0.35707133364537835,63356_63359,3523,0,0,33,"LINESTRING (440499.0797 4447144.96, 440547.625 4447717.555)"
63357,63355,0.8502305481283617,63357_63355,3045,0,0,33,"LINESTRING (440481.687 4447151.917, 439854.9094 4445935.602)"
63358,63357,0.35116358011290055,63358_63357,3523,0,0,33,"LINESTRING (440524.0313 4447715.47, 440481.687 4447151.917)"
63359,63361,2.338003760905078,63359_63361,3523,0,0,33,"LINESTRING (440547.625 4447717.555, 439871.9017 4451419.025)"
63360,63358,2.328203019575072,63360_63358,3523,0,0,33,"LINESTRING (439845.1768 4451400.33, 440524.0313 4447715.47)"
63361,63364,0.23304320122959563,63361_63364,3523,0,0,33,"LINESTRING (439871.9017 4451419.025, 439733.7606 4451767.703)"
63362,63360,0.22515587741662185,63362_63360,3523,0,0,33,"LINESTRING (439712.6818 4451737.59, 439845.1768 4451400.33)"
63364,63369,0.20248796024333018,63364_63369,2947,0,0,33,"LINESTRING (439733.7606 4451767.703, 439545.6829 4452033.822)"
63368,63362,0.21078364234023358,63368_63362,2947,0,0,33,"LINESTRING (439517.4524 4452015.002, 439712.6818 4451737.59)"
63369,63372,0.28676839830989903,63369_63372,2947,0,0,33,"LINESTRING (439545.6829 4452033.822, 439442.4116 4452483.627)"
63372,63375,0.44890542419709906,63372_63375,2947,0,0,33,"LINESTRING (439442.4116 4452483.627, 439403.6713 4453205.029)"
63373,63368,0.29877393938820795,63373_63368,2947,0,0,33,"LINESTRING (439409.8095 4452483.627, 439517.4524 4452015.002)"
63374,63373,0.4441296870019962,63374_63373,2947,0,0,33,"LINESTRING (439384.1239 4453197.921, 439409.8095 4452483.627)"
63375,63378,0.21160343679421537,63375_63378,2950,0,0,33,"LINESTRING (439403.6713 4453205.029, 439297.0492 4453528.449)"
63376,63374,0.21160343679421537,63376_63374,2950,0,0,33,"LINESTRING (439277.5018 4453521.341, 439384.1239 4453197.921)"
63378,63381,0.13529733310121947,63378_63381,2950,0,0,31,"LINESTRING (439297.0492 4453528.449, 439224.2867 4453733.671)"
63378,63385,0.28437920155577323,63378_63385,2951,0,0,33,"LINESTRING (439297.0492 4453528.449, 439104.4401 4453943.608)"
63380,63376,0.14207847220976044,63380_63376,2950,0,0,31,"LINESTRING (439170.3268 4453723.32, 439277.5018 4453521.341)"
63381,63382,0.09937493106001483,63381_63382,2951,0,0,31,"LINESTRING (439224.2867 4453733.671, 439229.409 4453893.517)"
63381,63383,0.11360662357283619,63381_63383,2951,0,0,31,"LINESTRING (439224.2867 4453733.671, 439312.8227 4453893.636)"
63382,62520,0.07715623784555344,63382_62520,2951,0,0,31,"LINESTRING (439229.409 4453893.517, 439157.094 4453994.457)"
63383,62512,0.12784390519701752,63383_62512,2951,0,0,31,"LINESTRING (439312.8227 4453893.636, 439515.4503 4453929.312)"
63384,63376,0.28863542562129546,63384_63376,2951,0,0,33,"LINESTRING (439080.9646 4453942.227, 439277.5018 4453521.341)"
63385,63394,0.23121130954651403,63385_63394,2953,0,0,33,"LINESTRING (439104.4401 4453943.608, 439106.2921 4454315.701)"
63387,63383,0.12853336021385087,63387_63383,2951,0,0,31,"LINESTRING (439122.8781 4453975.548, 439312.8227 4453893.636)"
63388,63390,0.04588221442632995,63388_63390,2953,0,0,31,"LINESTRING (439163.1987 4454082.379, 439129.2226 4454147.938)"
63389,62522,0.0715249550818446,63389_62522,2953,0,0,31,"LINESTRING (439064.691 4454107.005, 439010.9904 4454005.191)"
63389,63387,0.08932799105286504,63389_63387,2953,0,0,31,"LINESTRING (439064.691 4454107.005, 439122.8781 4453975.548)"
63390,63394,0.10521261087862936,63390_63394,2953,0,0,31,"LINESTRING (439129.2226 4454147.938, 439106.2921 4454315.701)"
63393,63384,0.2236363563584353,63393_63384,2953,0,0,33,"LINESTRING (439077.1767 4454302.114, 439080.9646 4453942.227)"
63393,63389,0.12148339903418368,63393_63389,2953,0,0,31,"LINESTRING (439077.1767 4454302.114, 439064.691 4454107.005)"
63394,63395,0.13333286275652287,63394_63395,2953,0,0,33,"LINESTRING (439106.2921 4454315.701, 439084.9408 4454529.214)"
63395,63397,0.45505921098826313,63395_63397,2913,0,0,33,"LINESTRING (439084.9408 4454529.214, 439114.0562 4455260.98)"
63396,63393,0.1451384887099431,63396_63393,2953,0,0,33,"LINESTRING (439059.7075 4454535.037, 439077.1767 4454302.114)"
63397,63400,0.1009239628387405,63397_63400,2915,0,0,33,"LINESTRING (439114.0562 4455260.98, 439073.2947 4455418.203)"
63398,63396,0.45877610122307283,63398_63396,2912,0,0,33,"LINESTRING (439092.7049 4455272.626, 439059.7075 4454535.037)"
63399,63398,0.0881439261046115,63399_63398,2915,0,0,33,"LINESTRING (439051.9434 4455408.497, 439092.7049 4455272.626)"
63400,63402,0.11076392719858244,63400_63402,2917,0,0,33,"LINESTRING (439073.2947 4455418.203, 438970.4204 4455563.779)"
63401,63399,0.1064174714688818,63401_63399,2917,0,0,33,"LINESTRING (438952.9512 4455548.251, 439051.9434 4455408.497)"
63402,63405,0.15973745635508935,63402_63405,2917,0,0,33,"LINESTRING (438970.4204 4455563.779, 438811.7878 4455766.07)"
63404,63401,0.1641128875983711,63404_63401,2917,0,0,33,"LINESTRING (438788.1248 4455754.62, 438952.9512 4455548.251)"
63405,63408,0.2154053377189362,63405_63408,2917,0,0,33,"LINESTRING (438811.7878 4455766.07, 438622.977 4456056.8)"
63407,63404,0.22119459843358305,63407_63404,2917,0,0,33,"LINESTRING (438593.8617 4456052.918, 438788.1248 4455754.62)"
63408,63410,0.16799007555501294,63408_63410,2918,0,0,33,"LINESTRING (438622.977 4456056.8, 438549.2181 4456316.897)"
63409,63407,0.1612117289057725,63409_63407,2918,0,0,33,"LINESTRING (438525.9258 4456303.31, 438593.8617 4456052.918)"
63410,63412,0.18425649267728347,63410_63412,2918,0,0,33,"LINESTRING (438549.2181 4456316.897, 438367.2482 4456551.029)"
63411,63409,0.18135885297636256,63411_63409,2918,0,0,33,"LINESTRING (438350.5633 4456536.623, 438525.9258 4456303.31)"
63412,63414,0.10306098994687113,63412_63414,2918,0,0,33,"LINESTRING (438367.2482 4456551.029, 438301.2204 4456703.18)"
63412,63416,0.14310502784097398,63412_63416,2918,0,0,31,"LINESTRING (438367.2482 4456551.029, 438318.2224 4456776.055)"
63413,63411,0.11049596054168984,63413_63411,2918,0,0,33,"LINESTRING (438281.1136 4456700.326, 438350.5633 4456536.623)"
63414,63424,0.17940398544308747,63414_63424,2918,0,0,33,"LINESTRING (438301.2204 4456703.18, 438270.0638 4456990.216)"
63415,63411,0.14983586238645713,63415_63411,2918,0,0,31,"LINESTRING (438235.177 4456748.361, 438350.5633 4456536.623)"
63416,63417,0.05560309270748905,63416_63417,2918,0,0,31,"LINESTRING (438318.2224 4456776.055, 438362.6944 4456853.706)"
63416,63420,0.1029325161762792,63416_63420,2918,0,0,31,"LINESTRING (438318.2224 4456776.055, 438264.5519 4456932.773)"
63417,62536,0.09697217699163874,63417_62536,2918,0,0,31,"LINESTRING (438362.6944 4456853.706, 438515.5063 4456885.386)"
63418,63415,0.08518995909950758,63418_63415,2918,0,0,31,"LINESTRING (438239.6994 4456885.386, 438235.177 4456748.361)"
63419,63425,0.09522286458484126,63419_63425,2875,0,0,31,"LINESTRING (438225.2728 4456901.831, 438294.7235 4457038.436)"
63419,71605,0.09376115483796016,63419_71605,2875,0,0,31,"LINESTRING (438225.2728 4456901.831, 438279.12768 4457042.78675)"
63420,63422,0.09392905100154485,63420_63422,2875,0,0,31,"LINESTRING (438264.5519 4456932.773, 438122.2222 4456983.692)"
63421,63413,0.17751230775915175,63421_63413,2918,0,0,33,"LINESTRING (438243.0016 4456983.45, 438281.1136 4456700.326)"
63422,62550,0.12478026221030038,63422_62550,3523,0,0,31,"LINESTRING (438122.2222 4456983.692, 437923.3971 4456955.5)"
63423,63417,0.11545436302265252,63423_63417,2918,0,0,31,"LINESTRING (438230.3816 4456984.155, 438362.6944 4456853.706)"
63424,63428,0.1570638532661795,63424_63428,2875,0,0,33,"LINESTRING (438270.0638 4456990.216, 438263.1292 4457242.89)"
