N,X,Y,TAZID,HOT_ZONEID,geometry
23703,434103.0,4491546.0,1907,0,POINT (434103 4491546)
23704,420135.0,4505519.0,1370,0,POINT (420135 4505519)
23705,418428.0,4507264.0,1328,0,POINT (418428 4507264)
23706,430419.8039,4494924.357,1860,0,POINT (430419.8039 4494924.357)
23707,428140.0,4497557.0,1823,0,POINT (428140 4497557)
23708,432749.8644,4492947.311,1848,0,POINT (432749.8644 4492947.311)
23709,415287.0,4510413.0,1212,0,POINT (415287 4510413)
23710,425555.0,4500149.0,1649,0,POINT (425555 4500149)
23711,416832.0,4508892.0,1213,0,POINT (416832 4508892)
23712,419075.0,4506659.0,1349,0,POINT (419075 4506659)
23713,415086.538,4510648.897,1105,0,POINT (415086.538 4510648.897)
23714,417012.0,4508732.0,1326,0,POINT (417012 4508732)
23715,412127.0,4513617.0,1010,0,POINT (412127 4513617)
23716,411904.0,4513845.0,1009,0,POINT (411904 4513845)
23717,419429.2292,4506328.527,1349,0,POINT (419429.2292 4506328.527)
23718,422750.7896,4503010.203,1577,0,POINT (422750.7896 4503010.203)
23719,425689.0,4500077.0,1650,0,POINT (425689 4500077)
23720,424429.1148,4501339.837,1634,0,POINT (424429.1148 4501339.837)
23721,412175.0,4513602.0,1010,0,POINT (412175 4513602)
23722,417008.0,4508774.0,1326,0,POINT (417008 4508774)
23723,419968.0,4505814.0,1369,0,POINT (419968 4505814)
23724,429491.0,4496302.0,1839,0,POINT (429491 4496302)
23725,417013.0,4508783.0,1326,0,POINT (417013 4508783)
23726,420281.0,4505516.0,1370,0,POINT (420281 4505516)
23727,417010.0,4508794.0,1326,0,POINT (417010 4508794)
23728,420670.8621,4505135.943,1386,0,POINT (420670.8621 4505135.943)
23729,417008.0,4508805.0,1213,0,POINT (417008 4508805)
23730,409555.9412,4516258.699,956,0,POINT (409555.9412 4516258.699)
23731,423603.0,4502218.0,1626,0,POINT (423603 4502218)
23732,412033.0,4513789.0,1009,0,POINT (412033 4513789)
23733,410288.3054,4515536.873,957,0,POINT (410288.3054 4515536.873)
23734,430818.7327,4494924.357,1860,0,POINT (430818.7327 4494924.357)
23735,419857.0,4505980.0,1369,0,POINT (419857 4505980)
23736,411931.0,4513908.0,976,0,POINT (411931 4513908)
23737,411904.5247,4513935.176,976,0,POINT (411904.5247 4513935.176)
23738,417003.7054,4508848.214,1213,0,POINT (417003.7054 4508848.214)
23739,425684.0,4500175.0,1650,0,POINT (425684 4500175)
23740,423810.0,4502058.0,1626,0,POINT (423810 4502058)
23741,413726.4111,4512144.332,1011,0,POINT (413726.4111 4512144.332)
23742,424912.0,4500961.0,1635,0,POINT (424912 4500961)
23743,422545.1849,4503329.784,1577,0,POINT (422545.1849 4503329.784)
23744,434282.4,4491609.3,1848,0,POINT (434282.4 4491609.3)
23745,422699.3884,4503180.051,1577,0,POINT (422699.3884 4503180.051)
23746,419557.6015,4506330.667,1350,0,POINT (419557.6015 4506330.667)
23747,416593.8476,4509320.456,1212,0,POINT (416593.8476 4509320.456)
23748,424331.5423,4501588.165,1627,0,POINT (424331.5423 4501588.165)
23749,434469.1,4491552.9,1848,0,POINT (434469.1 4491552.9)
23750,418670.0,4507253.0,1328,0,POINT (418670 4507253)
23751,429616.8295,4496311.765,1840,0,POINT (429616.8295 4496311.765)
23752,427718.5141,4498212.693,1670,0,POINT (427718.5141 4498212.693)
23753,426577.0,4499356.0,1650,0,POINT (426577 4499356)
23754,432420.8004,4493530.497,1847,0,POINT (432420.8004 4493530.497)
23755,432445.8447,4493506.737,1847,0,POINT (432445.8447 4493506.737)
23756,422525.0714,4503441.526,1577,0,POINT (422525.0714 4503441.526)
23757,416619.67149,4509338.85701,1212,0,POINT (416619.6714904192 4509338.857005017)
23758,416647.7269,4509345.74,1213,0,POINT (416647.7269 4509345.74)
23759,412066.829,4513930.848,976,0,POINT (412066.829 4513930.848)
23760,419670.0,4506328.0,1350,0,POINT (419670 4506328)
23761,424011.5393,4501852.824,1627,0,POINT (424011.5393 4501852.824)
23762,429430.0,4496578.0,1833,0,POINT (429430 4496578)
23763,413481.7451,4512526.444,1055,0,POINT (413481.7451 4512526.444)
23764,416682.2404,4509329.798,1213,0,POINT (416682.2404 4509329.798)
23765,432794.1652,4493218.431,1847,0,POINT (432794.1652 4493218.431)
23766,412264.0,4513751.0,1010,0,POINT (412264 4513751)
23767,429841.0,4496180.0,1840,0,POINT (429841 4496180)
23768,432964.28,4493058.949,1842,0,POINT (432964.28 4493058.949)
23769,409123.9478,4516911.457,943,0,POINT (409123.9478 4516911.457)
23770,423455.0,4502587.0,1617,0,POINT (423455 4502587)
23771,432303.0,4493757.0,1847,0,POINT (432303 4493757)
23772,421469.2318,4504601.626,1400,0,POINT (421469.2318 4504601.626)
23773,422574.2377,4503499.632,1577,0,POINT (422574.2377 4503499.632)
23774,431031.0,4495074.0,1844,0,POINT (431031 4495074)
23775,424491.6996,4501619.598,1634,0,POINT (424491.6996 4501619.598)
23776,412159.8834,4513952.488,976,0,POINT (412159.8834 4513952.488)
23777,427718.0,4498405.0,1664,0,POINT (427718 4498405)
23778,428636.0,4497488.0,1823,0,POINT (428636 4497488)
23779,421858.0,4504266.0,1388,0,POINT (421858 4504266)
23780,423041.3179,4503083.953,1577,0,POINT (423041.3179 4503083.953)
23781,425172.0,4500959.0,1635,0,POINT (425172 4500959)
23782,428026.0,4498109.0,1670,0,POINT (428026 4498109)
23783,424005.0,4502131.0,1627,0,POINT (424005 4502131)
23784,412112.2742,4514023.902,976,0,POINT (412112.2742 4514023.902)
23785,411585.559,4514554.619,976,0,POINT (411585.559 4514554.619)
23786,412239.0,4513905.0,976,0,POINT (412239 4513905)
23787,414110.2131,4512036.104,1011,0,POINT (414110.2131 4512036.104)
23788,432949.7493,4493202.66,1842,0,POINT (432949.7493 4493202.66)
23789,425922.0,4500242.0,1645,0,POINT (425922 4500242)
23790,426777.0,4499388.0,1651,0,POINT (426777 4499388)
23791,430035.0,4496132.0,1840,0,POINT (430035 4496132)
23792,428036.0,4498132.0,1670,0,POINT (428036 4498132)
23793,423957.0,4502212.0,1627,0,POINT (423957 4502212)
23794,420673.0,4505508.0,1370,0,POINT (420673 4505508)
23795,419864.0,4506324.0,1369,0,POINT (419864 4506324)
23796,424906.0,4501293.0,1634,0,POINT (424906 4501293)
23797,412220.477,4513982.785,976,0,POINT (412220.477 4513982.785)
23798,423447.0,4502759.0,1617,0,POINT (423447 4502759)
23799,419418.5315,4506788.528,1349,0,POINT (419418.5315 4506788.528)
23800,412261.5941,4513948.16,976,0,POINT (412261.5941 4513948.16)
23801,412211.8208,4514006.59,976,0,POINT (412211.8208 4514006.59)
23802,422694.9187,4503524.215,1577,0,POINT (422694.9187 4503524.215)
23803,431138.0,4495082.0,1846,0,POINT (431138 4495082)
23804,418276.2888,4507944.04,1327,0,POINT (418276.2888 4507944.04)
23805,432813.4497,4493414.258,1847,0,POINT (432813.4497 4493414.258)
23806,412207.4927,4514028.23,976,0,POINT (412207.4927 4514028.23)
23807,432830.5443,4493406.826,1848,0,POINT (432830.5443 4493406.826)
23808,417473.0,4508769.0,1326,0,POINT (417473 4508769)
23809,412205.3286,4514043.379,976,0,POINT (412205.3286 4514043.379)
23810,426490.0,4499773.0,1651,0,POINT (426490 4499773)
23811,418280.7871,4507985.244,1328,0,POINT (418280.7871 4507985.244)
23812,426693.0,4499577.0,1651,0,POINT (426693 4499577)
23813,426419.0,4499852.0,1651,0,POINT (426419 4499852)
23814,412458.0,4513818.0,1010,0,POINT (412458 4513818)
23815,415084.1955,4511194.307,1172,0,POINT (415084.1955 4511194.307)
23816,426576.0,4499708.0,1651,0,POINT (426576 4499708)
23817,427728.0,4498557.0,1670,0,POINT (427728 4498557)
23818,432239.0,4494047.0,1847,0,POINT (432239 4494047)
23819,424541.0,4501748.0,1628,0,POINT (424541 4501748)
23820,419516.9503,4506775.691,1350,0,POINT (419516.9503 4506775.691)
23821,423813.0,4502494.0,1617,0,POINT (423813 4502494)
23822,426380.0,4499928.0,1651,0,POINT (426380 4499928)
23823,432808.6662,4493500.316,1847,0,POINT (432808.6662 4493500.316)
23824,432791.2832,4493522.779,1847,0,POINT (432791.2832 4493522.779)
23825,432858.53945,4493427.12558,1848,0,POINT (432858.53945 4493427.12558)
23826,419076.2055,4507250.668,1328,0,POINT (419076.2055 4507250.668)
23827,427101.0,4499228.0,1664,0,POINT (427101 4499228)
23828,417474.90325,4508854.80544,1213,0,POINT (417474.90325103136 4508854.805442255)
23829,412498.0,4513843.0,1010,0,POINT (412498 4513843)
23830,427030.0,4499320.0,1664,0,POINT (427030 4499320)
23831,413489.684,4512862.075,1011,0,POINT (413489.684 4512862.075)
23832,426779.0,4499574.0,1651,0,POINT (426779 4499574)
23833,431225.0,4495135.0,1844,0,POINT (431225 4495135)
23834,430232.0,4496129.0,1840,0,POINT (430232 4496129)
23835,426337.0,4500028.0,1651,0,POINT (426337 4500028)
23836,419880.0,4506520.0,1350,0,POINT (419880 4506520)
23837,408661.8068,4517746.866,943,0,POINT (408661.8068 4517746.866)
23838,412486.656,4513922.191,977,0,POINT (412486.656 4513922.191)
23839,429435.0,4496974.0,1834,0,POINT (429435 4496974)
23840,423800.0,4502627.0,1617,0,POINT (423800 4502627)
23841,424193.837,4502233.285,1627,0,POINT (424193.837 4502233.285)
23842,423479.0,4502950.0,1617,0,POINT (423479 4502950)
23843,423807.0,4502624.0,1617,0,POINT (423807 4502624)
23844,423820.0,4502614.0,1617,0,POINT (423820 4502614)
23845,412559.0,4513877.0,977,0,POINT (412559 4513877)
23846,423828.0,4502614.0,1618,0,POINT (423828 4502614)
23847,424582.0,4501862.0,1628,0,POINT (424582 4501862)
23848,424609.9466,4501838.131,1628,0,POINT (424609.9466 4501838.131)
23849,412501.8044,4513948.16,977,0,POINT (412501.8044 4513948.16)
23850,409562.3893,4516905.532,943,0,POINT (409562.3893 4516905.532)
23851,431331.0,4495149.0,1844,0,POINT (431331 4495149)
23852,412526.5957,4513953.595,977,0,POINT (412526.5957 4513953.595)
23853,419241.0,4507249.0,1349,0,POINT (419241 4507249)
23854,423476.0,4503023.0,1615,0,POINT (423476 4503023)
23855,420973.0,4505530.0,1371,0,POINT (420973 4505530)
23856,431440.0,4495067.0,1846,0,POINT (431440 4495067)
23857,421475.0,4505054.0,1387,0,POINT (421475 4505054)
23858,424668.3217,4501875.55,1628,0,POINT (424668.3217 4501875.55)
23859,423960.0,4502596.0,1618,0,POINT (423960 4502596)
23860,416391.5129,4510166.486,1212,0,POINT (416391.5129 4510166.486)
23861,426338.0,4500222.0,1651,0,POINT (426338 4500222)
23862,410287.81162,4516262.05969,957,0,POINT (410287.81162 4516262.05969)
23863,427357.0,4499219.0,1664,0,POINT (427357 4499219)
23864,416416.1256,4510167.628,1212,0,POINT (416416.1256 4510167.628)
23865,420671.0,4505913.0,1370,0,POINT (420671 4505913)
23866,430462.0,4496131.0,1835,0,POINT (430462 4496131)
23867,416436.605,4510174.454,1213,0,POINT (416436.605 4510174.454)
23868,426787.0,4499829.0,1652,0,POINT (426787 4499829)
23869,430520.0,4496097.0,1840,0,POINT (430520 4496097)
23870,430741.0,4495880.0,1844,0,POINT (430741 4495880)
23871,424397.4014,4502233.285,1618,0,POINT (424397.4014 4502233.285)
23872,430877.0,4495755.0,1844,0,POINT (430877 4495755)
23873,416459.1989,4510174.149,1213,0,POINT (416459.1989 4510174.149)
23874,432233.0,4494406.0,1847,0,POINT (432233 4494406)
23875,419388.578,4507250.668,1349,0,POINT (419388.578 4507250.668)
23876,417873.0,4508768.0,1327,0,POINT (417873 4508768)
23877,427735.0,4498911.0,1665,0,POINT (427735 4498911)
23878,420358.0,4506327.0,1351,0,POINT (420358 4506327)
23879,430984.0,4495723.0,1844,0,POINT (430984 4495723)
23880,421513.0,4505197.0,1387,0,POINT (421513 4505197)
23881,417877.0,4508841.0,1327,0,POINT (417877 4508841)
23882,413487.4423,4513232.898,1010,0,POINT (413487.4423 4513232.898)
23883,417864.0,4508857.0,1327,0,POINT (417864 4508857)
23884,417875.0,4508848.0,1327,0,POINT (417875 4508848)
23885,423714.7421,4503011.53,1617,0,POINT (423714.7421 4503011.53)
23886,417865.0,4508863.0,1213,0,POINT (417865 4508863)
23887,422987.6819,4503740.994,1615,0,POINT (422987.6819 4503740.994)
23888,432111.0,4494624.0,1846,0,POINT (432111 4494624)
23889,424588.9915,4502159.942,1620,0,POINT (424588.9915 4502159.942)
23890,425801.0,4500948.0,1645,0,POINT (425801 4500948)
23891,419497.70616,4507252.17582,1330,0,POINT (419497.70616 4507252.17582)
23892,416371.8631,4510407.186,1212,0,POINT (416371.8631 4510407.186)
23893,423817.0,4502973.0,1617,0,POINT (423817 4502973)
23894,423824.0,4502973.0,1618,0,POINT (423824 4502973)
23895,424918.2869,4501880.041,1629,0,POINT (424918.2869 4501880.041)
23896,428699.0,4498101.0,1822,0,POINT (428699 4498101)
23897,412087.7982,4514713.696,976,0,POINT (412087.7982 4514713.696)
23898,416399.0594,4510404.848,1212,0,POINT (416399.0594 4510404.848)
23899,428678.0,4498127.0,1670,0,POINT (428678 4498127)
23900,432531.6557,4494280.239,1842,0,POINT (432531.6557 4494280.239)
23901,429437.0,4497378.0,1833,0,POINT (429437 4497378)
23902,428279.0,4498550.0,1670,0,POINT (428279 4498550)
23903,416419.5388,4510409.968,1213,0,POINT (416419.5388 4510409.968)
23904,426342.0,4500495.0,1645,0,POINT (426342 4500495)
23905,423484.7803,4503355.181,1615,0,POINT (423484.7803 4503355.181)
23906,423799.0,4503049.0,1615,0,POINT (423799 4503049)
23907,416442.5967,4510409.134,1213,0,POINT (416442.5967 4510409.134)
23908,423806.0,4503050.0,1615,0,POINT (423806 4503050)
23909,416132.0,4510728.0,1105,0,POINT (416132 4510728)
23910,411585.559,4515276.037,957,0,POINT (411585.559 4515276.037)
23911,423812.0,4503052.0,1615,0,POINT (423812 4503052)
23912,422455.3129,4504417.029,1488,0,POINT (422455.3129 4504417.029)
23913,431721.0,4495160.0,1844,0,POINT (431721 4495160)
23914,417968.0,4508918.0,1213,0,POINT (417968 4508918)
23915,430237.0,4496649.0,1835,0,POINT (430237 4496649)
23916,423886.2152,4503012.488,1618,0,POINT (423886.2152 4503012.488)
23917,424755.136,4502159.942,1628,0,POINT (424755.136 4502159.942)
23918,431940.0,4494980.0,1846,0,POINT (431940 4494980)
23919,424919.0,4502013.0,1629,0,POINT (424919 4502013)
23920,427743.0,4499191.0,1665,0,POINT (427743 4499191)
23921,413139.0,4513806.0,977,0,POINT (413139 4513806)
23922,416382.2718,4510577.785,1212,0,POINT (416382.2718 4510577.785)
23923,423958.0614,4503010.572,1618,0,POINT (423958.0614 4503010.572)
23924,413136.0,4513833.0,977,0,POINT (413136 4513833)
23925,432478.641,4494495.611,1847,0,POINT (432478.641 4494495.611)
23926,413041.0357,4513936.206,977,0,POINT (413041.0357 4513936.206)
23927,419076.0,4507904.0,1328,0,POINT (419076 4507904)
23928,413112.0,4513868.0,977,0,POINT (413112 4513868)
23929,431643.0,4495340.0,1844,0,POINT (431643 4495340)
23930,425301.0,4501690.0,1629,0,POINT (425301 4501690)
23931,420677.5298,4506322.787,1351,0,POINT (420677.5298 4506322.787)
23932,413096.92,4513904.879,977,0,POINT (413096.92 4513904.879)
23933,426793.0,4500214.0,1652,0,POINT (426793 4500214)
23934,431617.0,4495406.0,1844,0,POINT (431617 4495406)
23935,431454.0,4495574.0,1844,0,POINT (431454 4495574)
23936,426335.0,4500695.0,1645,0,POINT (426335 4500695)
23937,418269.9937,4508763.794,1328,0,POINT (418269.9937 4508763.794)
23938,416473.2469,4510572.602,1213,0,POINT (416473.2469 4510572.602)
23939,431778.0,4495273.0,1846,0,POINT (431778 4495273)
23940,431870.0,4495182.0,1846,0,POINT (431870 4495182)
23941,419408.0,4507650.0,1329,0,POINT (419408 4507650)
23942,424920.0,4502164.0,1629,0,POINT (424920 4502164)
23943,418267.0,4508821.0,1328,0,POINT (418267 4508821)
23944,419438.0,4507650.0,1330,0,POINT (419438 4507650)
23945,426327.0,4500761.0,1636,0,POINT (426327 4500761)
23946,419373.0,4507716.0,1329,0,POINT (419373 4507716)
23947,419376.0,4507728.0,1329,0,POINT (419376 4507728)
23948,431605.0,4495500.0,1844,0,POINT (431605 4495500)
23949,425549.3741,4501557.341,1636,0,POINT (425549.3741 4501557.341)
23950,419080.9677,4508027.606,1328,0,POINT (419080.9677 4508027.606)
23951,425972.6871,4501138.705,1636,0,POINT (425972.6871 4501138.705)
23952,422478.4037,4504634.191,1488,0,POINT (422478.4037 4504634.191)
23953,413489.0,4513632.0,1010,0,POINT (413489 4513632)
23954,426255.0,4500868.0,1636,0,POINT (426255 4500868)
23955,413125.0528,4514000.097,977,0,POINT (413125.0528 4514000.097)
23956,429464.0,4497664.0,1824,0,POINT (429464 4497664)
23957,426182.0,4500947.0,1636,0,POINT (426182 4500947)
23958,413246.0,4513883.0,977,0,POINT (413246 4513883)
23959,428932.0,4498198.0,1670,0,POINT (428932 4498198)
23960,416404.2839,4510728.407,1212,0,POINT (416404.2839 4510728.407)
23961,420247.0,4506891.0,1351,0,POINT (420247 4506891)
23962,421383.0,4505759.0,1387,0,POINT (421383 4505759)
23963,419898.0,4507249.0,1350,0,POINT (419898 4507249)
23964,418291.0,4508861.0,1328,0,POINT (418291 4508861)
23965,413231.0,4513923.0,977,0,POINT (413231 4513923)
23966,419484.01909,4507651.83835,1330,0,POINT (419484.01909 4507651.83835)
23967,418292.0,4508866.0,1328,0,POINT (418292 4508866)
23968,416435.03348,4510721.28889,1212,0,POINT (416435.0334754815 4510721.288885957)
23969,418289.0,4508874.0,1328,0,POINT (418289 4508874)
23970,418290.0,4508880.0,1328,0,POINT (418290 4508880)
23971,431456.0,4495716.0,1844,0,POINT (431456 4495716)
23972,423766.0,4503409.0,1615,0,POINT (423766 4503409)
23973,425930.5897,4501246.287,1636,0,POINT (425930.5897 4501246.287)
23974,416463.9109,4510717.159,1213,0,POINT (416463.9109 4510717.159)
23975,410279.3004,4516905.532,943,0,POINT (410279.3004 4516905.532)
23976,418258.0,4508930.0,1214,0,POINT (418258 4508930)
23977,423775.0,4503413.0,1615,0,POINT (423775 4503413)
23978,424186.0536,4503010.572,1616,0,POINT (424186.0536 4503010.572)
23979,423792.0,4503408.0,1615,0,POINT (423792 4503408)
23980,423800.0,4503403.0,1616,0,POINT (423800 4503403)
23981,425803.0,4501401.0,1636,0,POINT (425803 4501401)
23982,416506.4513,4510725.853,1213,0,POINT (416506.4513 4510725.853)
23983,429888.0,4497348.0,1824,0,POINT (429888 4497348)
23984,421780.0,4505493.0,1388,0,POINT (421780 4505493)
23985,422527.336,4504746.278,1488,0,POINT (422527.336 4504746.278)
23986,427748.9298,4499526.637,1653,0,POINT (427748.9298 4499526.637)
23987,418243.0,4509036.0,1213,0,POINT (418243 4509036)
23988,423480.7185,4504129.395,1532,0,POINT (423480.7185 4504129.395)
23989,412561.4674,4514720.704,977,0,POINT (412561.4674 4514720.704)
23990,429076.0,4498221.0,1822,0,POINT (429076 4498221)
23991,424592.4605,4502718.665,1620,0,POINT (424592.4605 4502718.665)
23992,432112.0,4495206.0,1846,0,POINT (432112 4495206)
23993,409571.7476,4517749.772,943,0,POINT (409571.7476 4517749.772)
23994,427118.0,4500211.0,1646,0,POINT (427118 4500211)
23995,426799.92416,4500852.88731,1646,0,POINT (426799.92416 4500852.88731)
23996,423962.0,4503386.0,1616,0,POINT (423962 4503386)
23997,425177.2328,4502173.413,1622,0,POINT (425177.2328 4502173.413)
23998,420305.0,4507057.0,1351,0,POINT (420305 4507057)
23999,412089.8513,4515276.037,976,0,POINT (412089.8513 4515276.037)
24000,413287.357,4514090.988,977,0,POINT (413287.357 4514090.988)
24001,421288.979,4506098.789,1371,0,POINT (421288.979 4506098.789)
24002,421359.9963,4506034.873,1371,0,POINT (421359.9963 4506034.873)
24003,420060.0,4507335.0,1350,0,POINT (420060 4507335)
24004,429469.0,4497946.0,1824,0,POINT (429469 4497946)
24005,423006.8043,4504412.913,1532,0,POINT (423006.8043 4504412.913)
24006,415407.7555,4512018.988,1012,0,POINT (415407.7555 4512018.988)
24007,413311.1616,4514132.105,977,0,POINT (413311.1616 4514132.105)
24008,418701.0,4508752.0,1328,0,POINT (418701 4508752)
24009,418637.0,4508816.0,1328,0,POINT (418637 4508816)
24010,418638.0,4508820.0,1328,0,POINT (418638 4508820)
24011,422529.3938,4504933.538,1479,0,POINT (422529.3938 4504933.538)
24012,413496.0,4513970.0,978,0,POINT (413496 4513970)
24013,424750.2607,4502718.665,1620,0,POINT (424750.2607 4502718.665)
24014,418672.0,4508798.0,1328,0,POINT (418672 4508798)
24015,432318.0,4495152.0,1846,0,POINT (432318 4495152)
24016,418673.0,4508803.0,1328,0,POINT (418673 4508803)
24017,429192.0,4498310.0,1670,0,POINT (429192 4498310)
24018,416515.11183,4511011.53142,1105,0,POINT (416515.1118287524 4511011.5314184)
24019,424701.0,4502824.0,1620,0,POINT (424701 4502824)
24020,416548.45014,4510993.91872,1105,0,POINT (416548.45014383877 4510993.918723637)
24021,420684.1975,4506859.533,1351,0,POINT (420684.1975 4506859.533)
24022,416997.0,4510552.0,1213,0,POINT (416997 4510552)
24023,412563.9077,4514996.451,977,0,POINT (412563.9077 4514996.451)
24024,418244.0,4509324.0,1214,0,POINT (418244 4509324)
